,Unnamed: 0,Unnamed: 0.1,title,FILM_runtime,FILM_stars,FILM_directors,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western,FILM_CPI,BWAY_CPI,FILM_budget_adj,FILM_domestic_gross_adj,FILM_worldwide_gross_adj,BWAY_total_weekly_gross_adj,BWAY_average_weekly_gross_adj
395,470,25254,The Civil War,90.0,['Jack Hanrahan'],['Tom James'],Not found,0.0,"['Drama', 'Mystery', 'Thriller']",15174914.973683972,32945478.986175798,58437126.92923425,0,1991-01-01,tt8152660,The Civil War,90,"Documentary,History,War",3524775.0,9555732.0,61,35,1999-03-28,293731.25,43.115,0.502875,75.0,1698.0,1991-01-01,0.0,Drama,Mystery,Thriller,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,134.6,166.2,112740.82447016325,244765.81713354978,434153.9890730628,21208.032490974732,1767.336040914561
396,471,24698,The Color Purple,154.0,"['Danny Glover', 'Whoopi Goldberg', 'Oprah Winfrey']",['Steven Spielberg'],Moon Song,11.0,"['Documentary', 'History', 'War']",15000000.0,98467863.0,98467863.0,3,1986-02-07,tt0088939,The Color Purple,154,Drama,147709700.89999998,200764487.0,1352,63,2005-11-06,816075.6955801104,82.04718232044198,0.8501044198895037,218.16298342541438,1478.0552486187844,1986-01-01,3.0,Documentary,History,War,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,108.8,196.8,137867.64705882352,905035.5055147059,905035.5055147059,750557.4232723576,4146.72609542739
397,475,17190,The Crucible,135.0,"['George C. Scott', 'Colleen Dewhurst', 'Melvyn Douglas']",['Alex Segal'],Not found,3.0,"['actor:', '{', '@type: Person', 'url: /name/nm0001159/', 'name: Faye Dunaway', '}', '{', '@type: Person', 'url: /name/nm0001813/', 'name: Dick Van Dyke', '}', '{', '@type: Person', 'url: /name/nm0397432/', 'name: Ken Howard', '}', '{', '@type: Person', 'url: /name/nm0168642/', 'name: George Coe', '}']",15407455.45110989,36669589.624665335,66092604.71670346,0,1967-05-04,tt0003804,The Crucible,\N,"Drama,Romance",20530170.8,30003122.0,257,74,1991-11-24,466594.790909091,69.92090909090908,0.8510636363636365,278.64864864864865,1072.9318181818182,1967-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,137.9,462686.34988317994,1101188.8776175778,1984762.9044055094,148877.23567802756,3383.5735381369905
398,477,20902,The Deep Blue Sea,100.0,"['Vivien Leigh', 'Kenneth More', 'Eric Portman']",['Anatole Litvak'],The Deep Blue Sea,2.0,['nan'],15307311.338252708,31130515.44001192,56559213.07313491,0,1955-11-01,tt0047978,The Deep Blue Sea,100,"Drama,Romance",1379259.0,2470050.0,61,29,1998-03-01,114938.25,36.018333333333345,0.8510333333333334,55.0,499.0,1955-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,162.2,569045.0311618107,1157268.2319707035,2102572.976696465,8503.446362515413,708.6205302096178
399,478,19373,The Devil's Disciple,120.0,"['Daphne Arthur', 'Douglas Bradley-Smith', 'Erik Chitty']",Not found,Not found,0.0,"['Drama', 'Romance']",15368611.608205868,30460525.481626347,55959692.83767429,0,1949-07-26,tt0016785,The Devil's Disciple,\N,Comedy,897856.0,0.0,113,27,1988-10-23,49880.888888888876,15.769444444444444,0.6551388888888889,,604.0,1949-01-01,0.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,23.8,120.3,645739.9835380616,1279854.0118330398,2351247.598221609,7463.474646716542,414.6374803731411
400,479,21112,The Diary of Anne Frank,124.0,"['Diana Davila', 'Max von Sydow', 'Viveca Lindfors']",['Alex Segal'],Anne Frank naplója,0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm0037746/', 'name: Daphne Arthur', '}', '{', '@type: Person', 'url: /name/nm0103436/', 'name: Douglas Bradley-Smith', '}', '{', '@type: Person', 'url: /name/nm0158364/', 'name: Erik Chitty', '}', '{', '@type: Person', 'url: /name/nm0189972/', 'name: Andrew Cruickshank', '}']",15225656.25869055,33375768.62883023,59501680.64371626,0,1967-11-26,tt0052738,The Diary of Anne Frank,180,"Biography,Drama,Family",6086337.0,12198005.0,221,15,1997-11-23,202877.9,38.37300000000001,0.6782700000000002,60.0,985.0,1967-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9,161.3,449134.4029112257,984535.9477531043,1755211.8183987099,37733.02541847489,1257.767513949163
401,480,25998,The Dinner Party,116.0,"['Jeremy London', 'Bill Sage', 'Miles Doleac']",['Miles Doleac'],The Dinner Party,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0204050/', 'name: Diana Davila', '}', '{', '@type: Person', 'url: /name/nm0001884/', 'name: Max von Sydow', '}', '{', '@type: Person', 'url: /name/nm0511798/', 'name: Viveca Lindfors', '}', '{', '@type: Person', 'url: /name/nm0081338/', 'name: Peter Beiger', '}']",15368878.613453176,34809139.015374005,62853294.93412818,0,2020-06-09,tt0251667,The Dinner Party,\N,\N,13974313.0,20697486.0,364,20,2000-10-08,291131.52083333326,47.80562499999999,0.7412479166666667,67.91666666666667,1025.0,2020-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.101,174.1,59316.16865026834,134345.83044980146,242582.21671907164,80266.01378518093,1672.2086205246023
402,482,24447,The Elephant Man,90.0,"['Philip Anglim', 'Kevin Conway', 'Penny Fuller']",['Jack Hofsiss'],ABC Theatre of the Month: The Elephant Man,1.0,['nan'],15557543.9510025,34011184.11089191,63011438.81601371,2,1982-01-04,tt0080678,The Elephant Man,124,"Biography,Drama",16291917.0,19110954.0,140,58,2002-03-31,626612.1923076923,112.2053846153846,0.820123076923077,212.7115384615384,890.9230769230769,1982-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.6,179.8,164456.06713533297,359526.25910033734,666082.8627485593,90611.32925472748,3485.0511251818252
403,483,26381,The Encounter,85.0,"['Bruce Marchiano', 'Steve Borden', 'Jaci Velasquez']",['David A.R. White'],The Encounter,0.0,"['Biography', 'Drama']",15162131.92313491,33333206.97781164,58955192.87279481,0,2011-05-03,tt1663680,The Encounter,85,Drama,4370569.8100000005,11251074.0,117,11,2016-09-25,273160.61312500003,65.40249999999999,0.6909000000000001,223.0,756.375,2011-01-01,0.0,Biography,Drama,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225.722,249.06799999999998,67171.70644923805,147673.71801513206,261184.96589962346,17547.697054619624,1096.7310659137265
404,484,17114,The Father,104.377378106831,"['John Napier Adams', 'Suchorita', 'Bulbul Ahmed']",['Kazi Hayat'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0545622/', 'name: Bruce Marchiano', '}', '{', '@type: Person', 'url: /name/nm0096165/', 'name: Steve Borden', '}', '{', '@type: Person', 'url: /name/nm1100853/', 'name: Jaci Velasquez', '}', '{', '@type: Person', 'url: /name/nm3489759/', 'name: Jamie Nieto', '}']",15262406.072565993,32622004.131664794,58584261.40772103,0,1979-01-01,tt10272386,The Father,97,Drama,4739488.8,9041600.0,130,55,1995-12-17,197478.7,51.99250000000001,0.8458625000000001,55.0,580.7916666666666,1979-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.3,154.4,223461.28949584177,477628.17176668806,857749.0689271014,30696.170984455955,1279.0071243523316
405,485,26814,The Ferryman,90.0,"['Marybeth Bonnor', 'Natalia Cricri', ""Adrian D'Arcy""]",['Luke Agius'],Not found,0.0,"['Drama', 'Family']",15544544.123909742,38489823.16865724,70011057.34481426,0,2020-08-09,tt0808265,The Ferryman,100,"Fantasy,Horror,Thriller",29427549.86000001,40271748.0,296,20,2018-10-07,735688.7465000001,107.78825000000003,0.8412024999999996,268.7,1019.0,2020-01-01,0.0,Drama,Family,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,259.918,259.488,59805.569925552445,148084.48498625428,269358.2489277936,113406.20706930575,2835.155176732643
406,486,19791,The Front Page,90.0,"['Sidney James', 'Henry Gilbert', 'Bill Harding']",Not found,Not found,0.0,"['Drama', 'Horror', 'Thriller']",15751039.673060546,34678844.72665927,65528684.32771675,0,1948-08-15,tt0021890,The Front Page,101,"Comedy,Crime,Drama",23135176.29,24555655.0,174,60,1986-11-02,771172.543,87.04799999999999,0.8705033333333334,371.68421052631584,1152.1333333333334,1948-01-01,0.0,Drama,Horror,Thriller,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,24.5,110.5,642899.5784922672,1415463.0500677251,2674640.1766415,209368.11122171945,6978.937040723981
407,487,25589,The Full Monty,91.0,"['Robert Carlyle', 'Tom Wilkinson', 'Mark Addy']",['Peter Cattaneo'],The Full Monty,0.0,"['Comedy', 'Drama']",3500000.0,45950122.0,257938649.0,4,1997-09-19,tt0119164,The Full Monty,91,"Comedy,Drama",47862021.0,63485453.0,770,35,2000-10-01,473881.396039604,62.34356435643567,0.8710138613861385,87.91089108910894,1086.6633663366338,1997-01-01,4.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,161.6,174.0,21658.41584158416,284344.8143564357,1596155.0061881188,275069.0862068966,2723.4562990781837
408,488,24370,The Gathering,104.70616965361536,"['Riwia Taylor', 'Haina Taylor', 'Enoka Waitai']",['Tony Issac'],Not found,0.0,"['Comedy', 'Drama']",15268834.951334296,31111708.73705032,56239258.13730048,0,1979-01-01,tt0076067,The Gathering,94,Drama,360983.0,1929680.0,24,12,2001-04-15,72196.6,32.28,0.28144,66.25,1083.0,1979-01-01,0.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68.3,177.7,223555.41656419175,455515.50127452885,823415.1996676498,2031.4181204276872,406.2836240855375
409,489,24694,The Gin Game,90.0,"['Dick Van Dyke', 'Mary Tyler Moore', 'Annie Abbott']",['Arvin Brown'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm9400661/', 'name: Riwia Taylor', '}', '{', '@type: Person', 'url: /name/nm9400662/', 'name: Haina Taylor', '}', '{', '@type: Person', 'url: /name/nm9400663/', 'name: Enoka Waitai', '}', '{', '@type: Person', 'url: /name/nm0048998/', 'name: Tungia Baker', '}']",15246526.164982175,33680621.48749277,60142184.91287287,0,2003-05-04,tt0087334,The Gin Game,83,Drama,7524236.83,13893308.0,229,42,1997-04-06,209006.57861111112,49.631944444444436,0.6374944444444446,125.0,864.2777777777777,2003-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.7,160.1,82996.8762383352,183345.78926234497,327393.4943542345,46997.106995627735,1305.4751943229926
410,490,20556,The Glass Menagerie,100.0,"['Katharine Hepburn', 'Sam Waterston', 'Joanna Miles']",['Anthony Harvey'],Tennessee Williams' The Glass Menagerie,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0001813/', 'name: Dick Van Dyke', '}', '{', '@type: Person', 'url: /name/nm0001546/', 'name: Mary Tyler Moore', '}', '{', '@type: Person', 'url: /name/nm0007931/', 'name: Annie Abbott', '}', '{', '@type: Person', 'url: /name/nm0737193/', 'name: Sheila Rogers', '}']",15176958.347918367,40213382.6519634,69970552.40718974,0,1973-12-16,tt0042509,The Glass Menagerie,107,Drama,25419576.96,44166469.0,435,103,1994-10-30,368399.6660869565,72.50130434782608,0.7642797101449276,194.13135593220338,860.2173913043479,1973-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6,149.7,325685.8014574757,862948.1255786137,1501514.0001542862,169803.45330661326,2460.9196131393223
411,491,24379,The Goodbye Girl,111.0,"['Richard Dreyfuss', 'Marsha Mason', 'Quinn Cummings']",['Herbert Ross'],Bogart Slept Here,0.0,"['contentRating: TV-PG', 'actor:', '{', '@type: Person', 'url: /name/nm0000031/', 'name: Katharine Hepburn', '}', '{', '@type: Person', 'url: /name/nm0001832/', 'name: Sam Waterston', '}', '{', '@type: Person', 'url: /name/nm0587151/', 'name: Joanna Miles', '}', '{', '@type: Person', 'url: /name/nm0605363/', 'name: Michael Moriarty', '}']",49065784.28220014,102000000.0,260865734.38081712,2,1977-11-30,tt0076095,The Goodbye Girl,111,"Comedy,Drama,Romance",11456076.0,0.0,188,23,1993-02-14,424299.11111111107,43.60185185185186,0.7927407407407406,,1592.0,1977-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1,143.6,790109.2477004854,1642512.0772946859,4200736.463459212,79777.68802228413,2954.729186010523
412,492,26536,The Government Inspector,109.0,"['Mark Rylance', 'Jonathan Cake', 'Emma Fielding']",['Peter Kosminsky'],David Kelly - Der Waffeninspekteur,0.0,"['Comedy', 'Drama', 'Romance']",15344682.361137655,30519448.71368667,55872622.65026133,0,2005-03-17,tt0449030,The Government Inspector,109,"Biography,Drama",476817.0,0.0,37,16,1993-12-26,68116.71428571429,22.96,0.4444,,855.0,2005-01-01,0.0,Comedy,Drama,Romance,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,194.6,146.2,78852.42734397562,156831.69945368278,287115.22430761217,3261.40218878249,465.9145983974986
413,493,22536,The Graduate,106.0,"['Dustin Hoffman', 'Anne Bancroft', 'Katharine Ross']",['Mike Nichols'],The Graduate,0.0,"['Biography', 'Drama']",3000000.0,104945305.0,105015008.0,2,1967-12-21,tt0061722,The Graduate,106,"Comedy,Drama,Romance",17834908.0,28100157.0,380,24,2002-03-17,349704.0784313725,54.49549019607842,0.7424843137254905,268.6078431372549,1075.078431372549,1967-01-01,2.0,Biography,Drama,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34.1,179.8,87976.53958944281,3077574.926686217,3079619.0029325513,99193.03670745272,1944.9615040677
414,494,20237,The Grapes of Wrath,129.0,"['Henry Fonda', 'Jane Darwell', 'John Carradine']",['John Ford'],Highway 66,0.0,"['Comedy', 'Drama', 'Romance']",800000.0,14979909.636353744,12028368.589990186,0,1940-03-15,tt0032551,The Grapes of Wrath,129,"Drama,History",5031529.0,0.0,188,11,1990-03-18,201261.16,31.8088,0.7600240000000003,,1044.0,1940-01-01,0.0,Comedy,Drama,Romance,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.0,128.9,57142.857142857145,1069993.5454538388,859169.184999299,39034.359968968194,1561.3743987587277
415,496,17047,The Heiress,106.0,"['Maricel Soriano', 'Janella Salvador', 'Sunshine Cruz']",['Frasco Mortiz'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0000130/', 'name: Jamie Lee Curtis', '}', '{', '@type: Person', 'url: /name/nm0001371/', 'name: Tom Hulce', '}', '{', '@type: Person', 'url: /name/nm0295334/', 'name: Peter Friedman', '}', '{', '@type: Person', 'url: /name/nm0000326/', 'name: Kim Cattrall', '}']",15832585.242996933,32715913.619384803,63032808.78068398,0,2019-11-27,tt0041452,The Heiress,115,"Drama,Romance",19273881.0,16169942.0,457,60,1995-02-12,292028.5,47.73530303030303,0.7779818181818184,126.6,1053.7272727272727,2019-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.832,151.4,59558.61312030505,123069.88481215505,237115.2035145655,127304.36591809776,1928.8540290620872
416,497,26732,The History Boys,109.0,"['Richard Griffiths', 'Frances de la Tour', 'Clive Merrison']",['Nicholas Hytner'],The History Boys,2.0,"['actor:', '{', '@type: Person', 'url: /name/nm0815018/', 'name: Maricel Soriano', '}', '{', '@type: Person', 'url: /name/nm5153728/', 'name: Janella Salvador', '}', '{', '@type: Person', 'url: /name/nm1028803/', 'name: Sunshine Cruz', '}', '{', '@type: Person', 'url: /name/nm5396259/', 'name: McCoy De Leon', '}']",7013289.860119339,2706659.0,13407101.0,4,2006-12-22,tt0464049,The History Boys,109,"Comedy,Drama,Romance",16775002.0,18316947.0,185,10,2006-04-16,671000.08,77.02119999999995,0.964512,176.25,1150.4,2006-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.416,202.5,34647.90263674482,13371.764089795273,66235.38159038812,82839.51604938271,3313.5806419753085
417,498,23727,The Homecoming,111.0,"['Cyril Cusack', 'Ian Holm', 'Paul Rogers']",['Peter Hall'],Harold Pinter's The Homecoming,1.0,"['Comedy', 'Drama', 'Romance']",15159983.414253525,33528384.95625305,59248304.74362363,2,1977-04-16,tt0070188,The Homecoming,111,Drama,4903474.0,12154718.0,186,38,1991-10-13,175124.07142857142,44.93785714285713,0.5709964285714285,226.5,894.6071428571429,1977-01-01,2.0,Comedy,Drama,Romance,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,60.3,137.8,251409.343519959,556026.284514976,982558.9509721996,35583.991291727136,1270.8568318473976
418,500,23764,The Iceman Cometh,240.0,"['Jason Robards', 'Myron McCormick', 'Tom Pedi']",['Sidney Lumet'],Der Eismann kommt,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm3081796/', 'name: Steven Yeun', '}', '{', '@type: Person', 'url: /name/nm2788156/', 'name: Beanie Feldstein', '}', '{', '@type: Person', 'url: /name/nm0420955/', 'name: Richard Jenkins', '}', '{', '@type: Person', 'url: /name/nm2154960/', 'name: Amy Schumer', '}']",15762365.097593302,34603107.71896744,65494062.66460584,0,1962-12-12,tt0070212,The Iceman Cometh,239,Drama,23190635.20000001,24327946.0,224,45,1985-09-22,552157.980952381,84.41595238095239,0.8977452380952381,240.54838709677415,1161.1190476190475,1962-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,108.7,518498.85189451656,1138260.1223344551,2154409.9560725605,213345.310027599,5079.650238752355
419,501,20827,The Importance of Being Earnest,165.0,"['Fehinti Balogun', 'Fiona Button', 'Jacob Fortune-Lloyd']",Not found,Oscar Wilde Season: The Importance of Being Earnest,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0001673/', 'name: Jason Robards', '}', '{', '@type: Person', 'url: /name/nm0566584/', 'name: Myron McCormick', '}', '{', '@type: Person', 'url: /name/nm0670017/', 'name: Tom Pedi', '}', '{', '@type: Person', 'url: /name/nm0110814/', 'name: James Broderick', '}']",15105787.930825666,35013698.12044589,61193508.58671574,0,2018-10-28,tt0044744,The Importance of Being Earnest,95,"Comedy,Drama",8012925.0,18588015.0,189,30,2010-12-19,286175.89285714284,64.5157142857143,0.75625,,740.0,2018-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.488,220.22299999999998,58213.82079643631,134933.7854561517,235824.0403668599,36385.50469297031,1299.4823104632253
420,504,5179,The King and I,160.0,"[""Kelli O'Hara"", 'Ken Watanabe', 'Ruthie Ann Miles']",['Gary Halvorson'],The King an I,0.0,['nan'],17626872.102095596,46237677.08776707,97992525.59150717,0,2018-11-29,tt0049408,The King and I,133,"Biography,Drama,Musical",104763449.0,101543566.0,1296,66,1985-06-09,609089.8197674418,75.92412790697672,0.8611418604651166,159.44171779141104,1220.4825581395348,2018-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.986,107.8,67799.31266335725,177846.79593426982,376914.6246009676,971831.6233766234,5650.183856840834
421,505,26582,The Life,92.0,"['Bruce Greenwood', 'Brian Markinson', 'Alisen Down']",['Lynne Stopkewich'],Not found,0.0,"['Drama', 'Musical', 'Romance']",15268625.705710242,37302427.95330613,66048598.05721319,0,2005-01-13,tt0431884,The Life,92,Drama,18961995.0,31387872.0,466,21,1997-04-13,310852.37704918033,48.81950819672132,0.7325163934426229,75.0,1076.0,2005-01-01,0.0,Drama,Musical,Romance,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,191.8,160.1,79607.0161924413,194486.06857823842,344361.8251158143,118438.44472204872,1941.613847902438
422,506,20428,The Life and Adventures of Nicholas Nickleby,200.0,"['John Dallimore', ""James D'Arcy"", 'Sophia Myles']",['Stephen Whittaker'],Nicholas Nickleby,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0339304/', 'name: Bruce Greenwood', '}', '{', '@type: Person', 'url: /name/nm0548498/', 'name: Brian Markinson', '}', '{', '@type: Person', 'url: /name/nm0235888/', 'name: Alisen Down', '}', '{', '@type: Person', 'url: /name/nm0803337/', 'name: Nancy Sivak', '}']",15438996.999318458,30287209.03303217,56215800.80532743,0,2002-01-29,tt0039657,The Life and Adventures of Nicholas Nickleby,108,Drama,2136298.0,0.0,29,3,1986-08-24,267037.25,88.835,0.6756249999999998,,1107.0,2002-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,110.2,86833.50393317468,170344.25777858362,316174.35773524985,19385.644283121597,2423.2055353901997
423,507,73,The Lion King,118.0,"['Donald Glover', 'Beyoncé', 'Seth Rogen']",['Jon Favreau'],The Lion King,1.0,"['Comedy', 'Drama']",260000000.0,543638043.0,1656963790.0,2,2019-07-19,tt0110357,The Lion King,88,"Adventure,Animation,Drama",1677801504.5,1732523227.0,9284,33,1997-10-19,1438937.825471698,107.17120926243577,0.9768338765008552,184.3736051502146,1716.0540308747854,2019-01-01,2.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,264.18,161.5,984177.45476569,2057831.944129003,6272101.559542736,10388863.80495356,8909.831736666862
424,508,22572,The Lion in Winter,167.0,"['Glenn Close', 'Andrew Howard', 'Antal Konrád']",['Andrey Konchalovskiy'],The Lion in Winter,0.0,"['Animation', 'Adventure', 'Drama', 'Family', 'Musical']",15312530.886621108,31326853.67813429,56909726.13473458,0,2004-05-23,tt0063227,The Lion in Winter,134,"Biography,Drama,History",2099821.0,3465555.0,93,22,1999-02-21,139988.06666666668,40.87066666666667,0.9030066666666666,60.0,499.0,2004-01-01,0.0,Animation,Adventure,Drama,Family,Musical,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,189.7,165.0,80719.72001381713,165138.92292110855,299998.5563243784,12726.18787878788,848.4125252525254
425,509,20248,The Little Foxes,116.0,"['Bette Davis', 'Herbert Marshall', 'Teresa Wright']",['William Wyler'],The Little Foxes,9.0,"['Drama', 'History', 'Romance', 'War']",15345684.112129185,33005273.361595284,59819657.93644308,0,1941-08-29,tt0033836,The Little Foxes,116,"Drama,Romance",7973016.8,11841381.0,144,49,1997-04-06,318920.672,62.54040000000001,0.8555480000000003,50.0,848.44,1941-01-01,0.0,Drama,History,Romance,War,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,15.1,160.1,1016270.4710019329,2185779.6928208796,3961566.75075782,49800.229856339785,1992.0091942535917
426,510,459,The Little Mermaid,83.0,"['Jodi Benson', 'Samuel E. Wright', 'Rene Auberjonois']","['Ron Clements', 'John Musker']",The Little Mermaid 3D,0.0,"['Drama', 'Romance']",40000000.0,111543479.0,274191153.0,1,1989-11-17,tt0097757,The Little Mermaid,83,"Animation,Family,Fantasy",82893600.0,102444402.0,685,50,2007-11-04,863475.0,81.58677083333328,0.8683572916666664,250.6875,1485.604166666667,1989-01-01,1.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,126.1,210.03599999999997,317208.56463124504,884563.6716891356,2174394.5519429026,394663.7719248129,4111.080957550134
427,511,26830,The Look of Love,46.0,"['Miguel Fierro', 'Samia Abreu', 'David Gorgie']",['Joseph Neibich'],Not found,0.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",15241238.390715972,32001215.34113284,57440823.38955469,0,2012-12-02,tt1951216,The Look of Love,101,"Biography,Comedy,Drama",2344600.0,5839320.0,49,35,2003-04-06,213145.45454545453,39.70727272727272,0.6926545454545454,90.0,1027.0,2012-01-01,0.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,230.28,183.5,66185.68000137212,138966.5422144035,249439.04546445495,12777.111716621253,1161.5556106019321
428,512,20265,The Man Who Came to Dinner,176.0,"['Nathan Lane', 'Jean Smart', 'Harriet Sansom Harris']","['Jay Sandrich', 'Judy Kinberg']",The Man Who Came to Dinner,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm2084077/', 'name: Miguel Fierro', '}', '{', '@type: Person', 'url: /name/nm5585476/', 'name: Samia Abreu', '}', '{', '@type: Person', 'url: /name/nm4417753/', 'name: David Gorgie', '}', '{', '@type: Person', 'url: /name/nm3324893/', 'name: Adrienne LaRocque', '}']",15351257.429670187,31588506.47861713,57616424.70663899,0,2000-10-07,tt0033874,The Man Who Came to Dinner,112,"Comedy,Romance",3854225.0,5164522.0,85,32,2000-07-02,256948.33333333328,48.50933333333333,0.9149266666666668,65.0,739.8,2000-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.1,172.8,88174.94215778395,181438.86547166648,330938.6829789718,22304.542824074073,1486.9695216049379
429,513,8213,The Marriage of Figaro,180.0,"['Knut Skram', 'Ileana Cotrubas', 'Benjamin Luxon']",['Dave Heather'],Wolfgang Amadeus Mozart: Le Nozze di Figaro - The Marriage of Figaro,0.0,"['Comedy', 'Drama']",15355321.28424979,30493251.64591136,55911334.0773499,0,1974-05-21,tt0229616,The Marriage of Figaro,180,"Comedy,Drama,Music",664010.0,0.0,77,22,1985-09-22,51077.69230769231,15.717692307692307,0.6845615384615383,,602.0,1974-01-01,0.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49.0,108.7,313373.9037601998,622311.2580798237,1141047.6342316307,6108.6476540938365,469.8959733918336
430,514,17486,The Marriage of Kitty,104.95177017374668,"['Fannie Ward', 'Richard Morris', 'Jack Dean']",['George Melford'],Kittys ægteskab,0.0,"['Comedy', 'Drama', 'Music']",15402150.81066664,30377938.684173264,56081730.2585805,0,1915-08-16,tt0005715,The Marriage of Kitty,\N,Comedy,1487984.0,0.0,61,26,1995-01-15,135271.27272727276,35.50818181818182,0.958481818181818,,499.0,1915-01-01,0.0,Comedy,Drama,Music,,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10.1,150.9,1524965.4267986773,3007716.7014032938,5552646.560255495,9860.728959575878,896.4299054159891
