,title,total_weekly_gross,total_potential_gross,total_performances,total_previews,last_performance,avg_ticket_price,avg_capacity,avg_top_ticket_price,avg_seats_in_theatre
442,Red,6835696.0,10483475.0,101,22,2010-03-14,76.325,0.8858625000000001,225.0,804.0
443,Harvey,6802810.0,10856131.0,62,32,2012-05-20,72.25416666666666,0.9892666666666668,,1004.0
444,Rock 'n' Roll,6767495.0,12744128.0,123,16,2007-10-21,59.46190476190476,0.6379952380952381,226.5,971.7142857142857
445,It Ain't Nothin' But the Blues,6752894.0,18938497.0,284,5,1999-04-25,40.121621621621614,0.5306189189189189,69.86486486486487,1102.5675675675675
446,The Bridges of Madison County,6729931.0,17361030.0,100,37,2014-01-19,67.01000000000002,0.7327555555555556,223.0,1019.0
447,You're Welcome America,6723050.0,6090184.0,46,18,2009-01-25,100.73875,0.9769,250.0,1067.0
448,Exit the King,6703380.0,11347966.0,93,21,2009-03-08,69.11466666666666,0.8094800000000001,250.0,1050.5333333333333
449,Constellations,6642180.0,9691888.0,76,29,2014-12-21,98.86923076923077,0.9726615384615384,,650.0
450,Violet,6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65
451,Junk,6583819.5,14523735.0,77,30,2017-10-08,76.99357142857143,0.7560571428571426,197.0,1059.0
452,Barrymore,6566575.0,9804654.0,236,12,1997-03-16,37.615,0.7027911764705883,45.0,1010.0
453,Waiting in the Wings,6513905.0,12173787.0,183,16,1999-12-05,50.47115384615386,0.6503500000000001,70.0,1022.0
454,Sea Wall/A Life,6509397.15,9402220.0,60,14,2019-07-28,97.195,0.96235,299.0,972.0
455,A Doll's House,6495976.0,4264180.0,150,8,1997-03-30,44.68304347826087,0.8914608695652173,60.0,1018.0
456,Grace,6479055.0,15079520.0,108,22,2012-09-16,75.87294117647058,0.6220705882352942,197.0,1078.2941176470588
457,One Flew Over the Cuckoo's Nest,6477718.0,9349229.0,121,24,2001-03-18,53.29749999999999,0.8118650000000001,76.25,1041.3
458,A Catered Affair,6453273.0,12156792.0,116,25,2008-03-30,67.05999999999999,0.7285,199.5,933.0
459,The Rose Tattoo,6442168.600000001,8975190.0,136,37,1995-04-23,58.156956521739126,0.8085652173913043,222.88235294117646,722.4347826086956
460,The Piano Lesson,6396570.0,0.0,328,8,1990-04-15,24.631904761904767,0.8125904761904762,,949.0
461,Sexaholix,6328265.0,9111385.0,95,53,2001-10-14,48.70545454545454,0.7738318181818182,75.11363636363636,1198.1818181818182
462,The Pee-wee Herman Show,6296959.0,9781280.0,62,18,2010-10-31,98.1,0.75781,225.0,1055.0
463,Never Gonna Dance,6287836.0,12775136.0,84,44,2003-11-02,61.871249999999996,0.67843125,101.25,1174.0
464,Romeo and Juliet,6208798.0,18577040.0,93,27,2013-08-25,74.6725,0.5566,223.0,1318.4375
465,Ghetto Klown,6179540.0,10563294.0,95,25,2011-02-27,73.02149999999999,0.7656449999999999,222.5,919.0
466,Indecent,6159151.5,16057163.0,128,15,2017-04-09,57.02944444444443,0.6789555555555556,198.66666666666666,1073.0
467,Bridge & Tunnel,6135555.0,11406490.0,213,16,2006-01-15,59.535999999999994,0.7671800000000001,158.625,586.0
468,"Dracula, the Musical",6109526.0,13858731.0,157,22,2004-08-01,57.79478260869565,0.583208695652174,96.03260869565217,1029.0
469,Mary Stuart,6088106.0,16696185.0,137,22,2009-04-05,58.5015,0.562245,225.0,1150.2
470,The Diary of Anne Frank,6086337.0,12198005.0,221,15,1997-11-23,38.373,0.6782700000000002,60.0,985.0
471,In Transit,6075957.179999999,16607836.0,145,36,2016-11-13,61.47695652173914,0.8259956521739131,249.0,658.0
472,Pygmalion,6051208.0,6731133.0,182,46,1987-04-19,40.571379310344824,0.7271689655172414,95.0,939.6206896551724
473,David Copperfield: Dreams and Nightmares,6033691.0,0.0,55,21,1996-12-01,60.126,0.9794599999999999,67.5,1346.0
474,Assassins,6024383.0,7282369.0,101,26,2004-04-04,56.58625000000001,0.9140937499999999,91.25,913.25
475,The Country Girl,5949235.0,11341715.0,97,25,2008-04-06,73.7475,0.6180499999999999,299.53125,1095.1875
476,Good People,5925428.0,9345144.0,101,27,2011-02-13,72.854375,0.9744437499999999,,650.0
477,Amy's View,5911176.0,7460895.0,103,12,1999-04-04,49.924375000000005,0.93411875,65.0,1096.0
478,Legs Diamond,5907024.0,0.0,64,72,1988-10-30,42.752352941176476,0.6334470588235296,,1603.0
479,Medea,5889625.0,5912112.0,161,15,1994-04-03,40.708400000000005,0.7583359999999999,80.0,1071.48
480,Born Yesterday,5886627.0,10341166.0,226,41,1989-01-22,34.37911764705883,0.5434117647058823,225.0,1272.3235294117646
481,"Say Goodnight, Gracie",5874615.0,14491438.0,364,27,2002-09-22,44.765306122448976,0.5670714285714286,68.39285714285714,593.0
482,Love! Valour! Compassion!,5849633.0,295959.0,248,28,1995-01-22,32.50028571428572,0.6996228571428573,45.0,936.0
483,The Illusionists - Turn of the Century,5847009.4,11353379.0,57,0,2016-11-27,81.36,0.6889,247.0,1691.0
484,Eclipsed,5744141.4799999995,13572055.0,121,14,2016-02-28,73.86823529411764,0.7214470588235293,198.0,802.0
485,Wishful Drinking,5649906.0,12638895.0,118,15,2009-09-27,55.587647058823535,0.7666470588235293,,1004.0
486,Bloody Bloody Andrew Jackson,5629559.0,13947175.0,94,26,2010-09-26,61.416000000000004,0.7393066666666667,190.0,1033.2
487,American Psycho,5627478.91,10659802.0,54,27,2016-03-27,78.28272727272729,0.8742090909090908,248.0,1031.0
488,Steel Pier,5587523.0,2676256.0,76,33,1997-03-30,46.576428571428565,0.8201285714285714,75.0,1353.0
489,Pal Joey,5574587.0,11067243.0,85,37,2008-11-16,53.73437499999999,0.85008125,124.9375,1003.75
490,Amazing Grace,5540127.0,19349430.0,116,24,2015-06-28,59.83944444444444,0.5707166666666668,197.0,1162.0
491,Good Vibrations,5511066.0,12981141.0,94,50,2004-12-26,60.45722222222222,0.5834722222222221,97.22222222222223,1077.111111111111
492,Dance of Death,5426431.0,10633313.0,108,27,2001-09-23,50.21823529411765,0.6796352941176468,71.25,1187.1764705882354
493,Butley,5424237.0,7574949.0,94,21,2006-10-08,73.1233333333333,0.8322599999999999,251.25,780.0
494,Brighton Beach Memoirs,5423483.0,3634353.0,401,25,1985-06-09,19.665370370370372,0.483122222222222,148.5,1352.9444444444443
495,The Illusionists - Live On Broadway,5423080.0,8773134.0,54,0,2015-11-22,100.00166666666667,0.6972166666666667,250.0,1385.5
496,Topdog / Underdog,5405007.0,11325847.0,144,31,2002-03-17,43.42181818181819,0.6266181818181817,76.25,1109.0
497,Slava's Snowshow,5404274.1,11060103.0,97,10,2008-12-07,81.51230769230769,0.7104999999999999,178.8846153846154,871.5384615384615
498,The Assembled Parties,5402056.0,11418002.0,119,28,2013-03-24,64.55315789473684,0.8577421052631579,,650.0
499,Our Town,5382794.0,3889283.0,195,42,1988-11-13,33.79387096774194,0.743474193548387,145.75,851.4516129032259
500,Putting It Together,5371370.0,8655916.0,101,22,1999-10-31,56.534117647058835,0.7107058823529412,80.58823529411765,1096.0
501,Deuce,5361739.0,12626083.0,121,27,2007-04-15,59.970000000000006,0.5848947368421051,251.25,1009.0
502,Sondheim on Sondheim,5352642.0,11553265.0,76,37,2010-03-21,60.059333333333335,0.7943533333333332,,1004.0
503,Having Our Say,5342140.0,10398558.0,317,24,1995-03-19,29.65309523809523,0.6803404761904763,50.0,781.0
504,Ain't Misbehavin',5332871.0,0.0,176,8,1988-08-14,33.307826086956524,0.7820304347826087,,1108.0
505,Closer,5318897.0,9769404.0,172,17,1999-03-14,39.74333333333333,0.6898750000000002,60.0,1009.0
506,"Amelie, A New Musical",5307175.399999999,10284887.0,56,27,2017-03-12,82.47000000000001,0.8476636363636363,263.45454545454544,929.5454545454545
507,Much Ado About Everything,5303427.0,7044760.0,186,33,1999-11-21,47.46648648648648,0.8629351351351352,65.0,596.4054054054054
508,Ink,5289106.9,11021080.0,87,24,2019-04-07,88.12500000000001,0.8512285714285713,294.7142857142857,637.0
509,Freak,5283095.0,4189704.0,144,23,1998-01-25,33.62458333333334,0.875308333333333,52.5,1083.0
510,Ann,5251537.0,19996175.0,132,19,2013-02-24,63.1178947368421,0.500957894736842,175.0,1113.0
511,Amadeus,5242594.0,10759027.0,173,10,1999-12-12,43.21521739130434,0.6689130434782607,70.0,993.0
512,Hillary and Clinton,5240468.5,11525857.0,77,37,2019-03-17,66.218,0.8925533333333334,297.0,787.0
513,Brief Encounter,5210372.0,14657518.0,111,21,2010-09-12,55.32470588235294,0.7084588235294117,,1002.1176470588235
514,110 in the Shade,5169314.0,9099805.0,94,27,2007-04-15,50.618125,0.8436437499999999,111.25,996.0
515,Cirque Dreams,5166140.0,10178160.0,70,10,2008-06-22,55.81999999999999,0.66614,200.0,1741.2
516,Passing Strange,5161374.0,16171189.0,165,20,2008-02-10,52.59291666666666,0.5213499999999999,190.77083333333334,999.4166666666666
517,Stones in His Pockets,5141100.0,9396030.0,198,11,2001-03-25,44.244814814814816,0.6874037037037035,70.69444444444444,804.0
518,Candide,5065916.0,6378096.0,104,10,1997-04-20,34.498,0.6785266666666668,65.0,1922.2666666666667
519,The Lightning Thief: The Percy Jackson Musical,5061723.970000001,13458895.0,95,30,2019-09-22,61.083749999999995,0.5978749999999999,197.0,1073.0
520,Jackie Mason: Politically Incorrect,5061323.0,228546.0,348,13,1994-03-27,32.200508474576274,0.5370406779661014,49.5,805.0
521,The Grapes of Wrath,5031529.0,0.0,188,11,1990-03-18,31.808799999999998,0.7600240000000003,,1044.0
522,The Sunshine Boys,5023827.0,10573740.0,230,12,1997-11-30,39.34032258064515,0.5765419354838711,60.0,914.0
523,Elaine Stritch at Liberty,5000248.0,6806064.0,69,11,2002-02-10,59.35437500000001,0.7951875000000002,85.0,1328.0
524,The Homecoming,4903474.0,12154718.0,186,38,1991-10-13,44.93785714285713,0.5709964285714285,226.5,894.6071428571429
525,Therese Raquin,4895780.0,10353014.0,68,30,2015-10-04,73.54307692307691,0.6698,,1019.0
526,Taboo,4894998.0,11018883.0,100,16,2003-11-02,71.06266666666667,0.5505133333333333,101.25,1093.0
527,A Bronx Tale,4888172.0,9737388.0,111,18,2007-10-07,59.350476190476186,0.5517666666666665,251.5,858.047619047619
528,Sweat,4881456.58,10521177.0,105,24,2017-03-05,70.17117647058824,0.8353352941176471,199.58823529411765,659.0
529,Henry IV,4870242.0,6793830.0,58,20,2003-11-02,62.10333333333333,0.9413333333333331,85.0,1047.0
530,Women on the Verge of a Nervous Breakdown,4820272.0,10000370.0,69,30,2010-10-10,65.96307692307691,0.7597615384615384,,989.6923076923077
531,Lobby Hero,4795123.84,6861682.0,56,30,2018-03-04,99.8290909090909,0.9529090909090908,299.0,581.0
532,The Apple Tree,4777523.0,9587820.0,99,18,2006-12-03,54.36733333333334,0.7466533333333333,111.25,1004.8666666666667
533,Love Letters,4762317.0,11118400.0,191,6,1989-11-05,47.94346153846155,0.5495884615384615,250.0,805.3846153846154
534,Act One,4761068.0,13059800.0,67,31,2014-03-23,65.42307692307692,0.6822538461538461,,1084.0
535,Jackie Mason: Brand New,4756677.0,0.0,216,6,1990-10-14,18.303684210526328,0.8490394736842104,,1365.0
536,The Great Society,4755412.0,14553000.0,72,26,2019-09-08,73.25538461538461,0.6393846153846152,225.0,1060.0
537,The Most Happy Fella,4754838.0,0.0,229,23,1992-01-26,30.41250000000001,0.8244124999999999,,753.0
538,La Bete,4749262.0,14491400.0,126,39,1991-02-03,51.31666666666667,0.5618428571428572,300.0,1029.142857142857
539,The Father,4739488.8,9041600.0,130,55,1995-12-17,51.99250000000001,0.8458625000000001,55.0,580.7916666666666
540,The Cherry Orchard,4699477.8,9415196.0,69,36,1997-11-02,68.96214285714285,0.8144785714285715,216.6,829.5714285714286
541,Hughie,4697235.7700000005,5375712.0,93,46,1996-07-28,55.51285714285713,0.9299857142857144,102.66666666666667,660.0
542,A Tale of Two Cities,4655502.0,11768674.0,60,33,2008-08-24,60.237500000000004,0.5903999999999999,237.25,1420.0
543,Lestat,4630419.0,8553515.0,39,33,2006-03-26,59.385000000000005,0.72743,164.0,1592.8
544,Electra,4629683.0,6689609.0,116,15,1998-11-22,41.80444444444444,0.7588944444444445,60.0,1086.0
545,The Judas Kiss,4629082.0,7696236.0,103,6,1998-04-26,46.346666666666664,0.76106,60.0,1218.0
546,Thurgood,4613166.0,9248400.0,126,19,2008-04-13,57.500526315789486,0.7158842105263159,150.78947368421052,780.0
547,The Tempest,4609277.0,5938984.0,70,25,1995-10-15,50.32250000000001,0.8383666666666666,65.0,1145.0
548,The Blue Room,4589721.0,8490614.0,81,15,1998-11-29,44.957142857142856,0.9963142857142858,60.0,1059.0
549,Benefactors,4572197.0,0.0,217,12,1985-12-15,28.0451724137931,0.6543793103448274,,1080.2758620689656
550,Life x 3,4570880.0,7751600.0,104,21,2003-03-16,58.005625,0.8176937500000001,80.0,775.625
551,Heisenberg,4516446.0,8737018.0,67,26,2016-09-25,78.4275,0.8924000000000002,,694.3333333333334
552,The Farnsworth Invention,4512535.0,11845343.0,104,34,2007-10-21,53.201499999999996,0.497795,201.5,904.5
553,The Seafarer,4512348.0,10160009.0,133,19,2007-11-04,52.20636363636363,0.5745,226.5,713.0909090909091
554,Gary: A Sequel to Titus Andronicus,4503831.2,11954140.0,65,45,2019-03-17,58.43928571428571,0.9082214285714285,273.0,770.0
555,Barefoot in the Park,4501355.0,9620815.0,109,26,2006-01-29,54.06117647058823,0.5564941176470588,145.44117647058823,1102.0
556,The Retreat from Moscow,4496405.0,9458726.0,147,24,2003-10-05,49.91909090909092,0.6683590909090911,81.25,789.0
557,Dreamgirls,4492189.0,0.0,178,7,1987-06-28,29.08913043478261,0.7687434782608696,,1085.0
558,Talk Radio,4489013.0,12000900.0,121,29,2007-02-18,53.21947368421052,0.5145,251.25,1095.0
559,Wonderland,4438971.0,11111216.0,33,30,2011-03-27,52.38749999999999,0.834075,200.0,1612.0
560,13,4436369.0,12660172.0,105,22,2008-09-21,58.883125,0.5487625,198.5,1042.0
561,"Harry Connick, Jr.-A Celebration of Cole Porter",4434144.5,5815420.0,21,5,2019-12-08,162.51,0.920675,354.625,1200.0
562,Rocktopia,4419436.84,9002100.0,40,8,2018-03-25,65.38166666666667,0.8005333333333334,247.0,1755.0
563,33 Variations,4380302.0,12397897.0,85,31,2009-02-15,62.68266666666668,0.5699866666666666,318.6666666666667,1062.2
564,James Joyce's The Dead,4376057.0,8117317.0,120,24,1999-12-19,47.77722222222221,0.6350777777777776,75.0,996.0
565,The Encounter,4370569.8100000005,11251074.0,117,11,2016-09-25,65.40249999999999,0.6909000000000001,223.0,756.375
566,Travesties,4355638.100000001,7371270.0,63,27,2018-04-01,79.05749999999999,0.8309833333333333,239.4,726.75
567,Parade,4349262.0,7200144.0,85,39,1998-11-15,41.483125,0.7811,76.5625,1090.0
568,Seven Guitars,4341182.0,0.0,188,13,1996-03-17,33.566538461538464,0.685592307692308,60.0,947.0
569,Chinglish,4325401.0,13844633.0,109,19,2011-10-16,60.88125000000001,0.52373125,250.0,1077.0
570,Fortune's Fool,4318899.0,9995536.0,127,28,2002-03-10,43.71499999999999,0.6342949999999999,76.25,1004.2
571,Joe Turner's Come and Gone,4300948.0,7644737.0,174,42,1988-03-20,31.135714285714275,0.5726928571428572,90.45454545454545,1057.9642857142858
572,Disaster!,4293429.62,14427776.0,72,32,2016-02-14,61.163846153846144,0.5675076923076923,197.0,1197.923076923077
573,My Name is Lucy Barton,4289821.1,6005639.0,47,10,2020-01-05,117.30555555555556,0.9802222222222223,299.0,646.0
574,Stick Fly,4262543.0,13109486.0,93,24,2011-11-20,52.815333333333335,0.6378133333333333,250.0,1079.0
575,The Norman Conquests,4256181.0,10175724.0,109,18,2009-04-12,55.92937499999999,0.7560937499999999,176.875,780.0
576,Superior Donuts,4239113.0,13910268.0,109,17,2009-09-20,58.074999999999996,0.59845625,250.0,993.25
577,The Normal Heart,4237705.0,7831360.0,86,10,2011-04-24,61.25083333333333,0.8806333333333333,198.0,804.0
578,Michael Moore: The Terms of My Surrender,4209549.170000001,9265752.0,83,13,2017-07-30,58.71384615384615,0.7832461538461539,247.0,1008.0
579,Breaking the Code,4186299.0,0.0,169,9,1987-11-08,25.296956521739133,0.6990478260869566,,1324.2608695652175
580,The Women,4183178.0,5238543.0,77,32,2001-10-14,53.64857142857142,0.9617714285714286,70.0,740.0
581,Sylvia,4181981.0,11364170.0,72,27,2015-10-04,60.402307692307694,0.669876923076923,199.0,1071.0
582,Prince of Broadway,4171309.8999999994,9067142.0,76,23,2017-08-06,76.52846153846154,0.891546153846154,299.0,617.0
583,Manilow on Broadway,4160716.0,5798028.0,25,2,2013-01-20,120.97666666666665,0.8126166666666667,700.0,1631.0
584,Steel Magnolias,4139622.0,9692401.0,136,23,2005-03-20,56.76100000000001,0.49766000000000005,86.1875,922.0
585,Cyrano - The Musical,4135600.0,0.0,137,38,1993-10-24,32.60363636363637,0.5392909090909092,,1334.0
586,Wait Until Dark,4125132.0,2884728.0,97,11,1998-03-29,45.23142857142857,0.8179214285714285,60.0,1044.0
587,Cry-Baby,4077104.0,13626133.0,68,45,2008-03-16,34.24066666666667,0.6921333333333333,250.0,1592.6
588,The Circle,4075985.0,0.0,208,8,1989-11-19,27.08481481481481,0.6229703703703704,,1120.0
589,Orphans,4056117.0,8206000.0,37,27,2013-03-31,71.98500000000001,0.8167874999999999,225.0,1071.0
590,Twelfth Night,4048409.0,3229050.0,69,30,1997-09-07,42.95615384615384,0.8786307692307691,65.0,1094.3846153846155
591,Old Times,4039575.0,6690350.0,64,21,2015-09-20,76.56272727272727,0.8398636363636364,,740.0
592,Mike Birbiglia's The New One,4007177.94,11972219.0,81,18,2018-10-28,60.69461538461538,0.618676923076923,223.0,1073.0
593,Nick & Nora,3994646.0,0.0,9,71,1991-10-13,37.054,0.8595099999999999,,1576.0
594,John Lithgow: Stories By Heart,3971201.3,6447372.0,61,21,2017-12-24,72.55818181818182,0.8925181818181819,228.8,740.0
595,Jumpers,3957158.0,8301216.0,89,23,2004-04-11,50.44714285714286,0.7266642857142857,95.0,969.0
596,The Ride Down Mt. Morgan,3948515.0,9125478.0,121,23,2000-03-26,39.55555555555556,0.6241722222222221,65.0,1109.0
597,Someone Who'll Watch Over Me,3943981.0,0.0,232,5,1992-11-22,29.409,0.7146833333333334,,781.0
598,The Wild Party,3919522.0,9106501.0,68,36,2000-03-12,49.92999999999999,0.6310785714285714,84.0,1226.0
599,The Invention of Love,3918862.0,6724887.0,108,31,2001-03-04,37.44666666666666,0.8294611111111112,60.0,906.5555555555555
600,Shirley Valentine,3918566.0,0.0,324,8,1989-02-12,22.641190476190477,0.6579095238095239,,777.0
601,Thou Shalt Not,3894953.0,9069170.0,85,33,2001-09-30,45.57466666666666,0.7059600000000003,86.25,1033.0
602,Bernhardt/Hamlet,3886234.6999999997,6842320.0,63,26,2018-09-02,70.60083333333334,0.8427833333333332,250.0,736.0
603,Twentieth Century,3869161.0,4859740.0,84,27,2004-03-07,53.52928571428571,0.8816071428571426,86.25,740.0
604,Arsenic and Old Lace,3860980.0,0.0,221,7,1986-06-22,19.009310344827586,0.6353862068965518,,1404.0
605,Love Thy Neighbor,3856374.0,0.0,234,5,1996-03-24,35.84878048780487,0.5702634146341463,49.5,781.0
606,Choir Boy,3854430.2999999993,8447319.0,72,31,2018-12-16,66.28923076923077,0.8792307692307694,233.6153846153846,637.0
607,The Man Who Came to Dinner,3854225.0,5164522.0,85,32,2000-07-02,48.50933333333333,0.9149266666666667,65.0,739.8
608,45 Seconds from Broadway,3839871.0,8157899.0,73,31,2001-10-21,40.23846153846154,0.6652461538461539,70.0,1380.0
609,The Old Neighborhood,3820480.0,7919496.0,197,11,1997-11-16,33.973461538461535,0.6886653846153846,55.0,775.0
610,The Lieutenant of Inishmore,3808107.0,9318322.0,142,16,2006-04-23,49.578,0.59968,176.25,817.45
611,Chess,3806343.0,0.0,68,17,1988-04-17,37.85818181818182,0.8423363636363635,,1406.0
612,Pacific Overtures,3770036.0,5270950.0,69,24,2004-11-14,52.865833333333335,0.832875,91.25,922.8333333333334
613,Hot Feet,3766746.0,17479240.0,97,12,2006-04-23,49.18714285714285,0.3917357142857143,101.25,1813.0
614,An Evening with Patti LuPone and Mandy Patinkin,3740974.0,8019450.0,57,6,2011-11-20,90.06555555555558,0.6282333333333334,250.0,1058.0
615,The Nerd,3740102.0,0.0,445,37,1985-10-20,20.398524590163944,0.7065180327868851,,560.672131147541
616,Fool For Love,3721858.0,8252174.0,75,25,2015-09-20,70.57076923076923,0.8261153846153847,,639.0
617,Camelot,3714457.0,0.0,56,4,1993-06-20,49.28,0.660525,,1933.0
618,Salome,3702428.0,4342193.0,40,18,2003-04-13,65.73100000000001,0.89678,85.0,1086.0
619,Triumph of Love,3700422.0,7448109.0,85,30,1997-09-28,46.04933333333333,0.6737266666666667,75.66666666666667,1036.0
620,A Thousand Clowns,3678438.0,6150272.0,115,45,1996-06-16,39.083333333333336,0.7496523809523811,67.85714285714286,839.5714285714286
621,"You're a Good Man, Charlie Brown",3630774.0,10899728.0,149,14,1999-01-24,42.729523809523805,0.46913809523809524,75.0,1096.952380952381
622,Straight White Men,3629410.8500000006,6622321.0,56,27,2018-07-01,80.76363636363637,0.9313818181818181,249.0,581.0
623,Tru,3621706.0,0.0,297,11,1989-12-03,22.630999999999997,0.6531999999999999,,785.0
624,A Man for All Seasons,3612196.0,6882891.0,73,29,2008-09-14,55.90357142857142,0.8537142857142858,111.5,739.2857142857143
625,A Touch of the Poet,3609646.0,5704515.0,58,32,2005-11-13,52.35999999999999,0.7562916666666668,86.25,1008.0
626,Jitney,3598739.7,7547594.0,62,21,2017-01-01,68.19818181818181,0.9662181818181818,,650.0
627,Orpheus Descending,3598732.0,0.0,97,13,1989-09-17,31.141428571428573,0.7989142857142858,,1320.0
628,Lennon,3596685.0,7704776.0,49,42,2005-07-10,66.09666666666666,0.5040333333333333,101.25,1201.0
629,A Soldier's Play,3576857.5,5979211.0,47,26,2019-12-29,72.461,0.94418,297.0,721.0
630,Chita Rivera: The Dancer's Life,3563420.0,8530805.0,72,20,2005-11-27,61.5623076923077,0.5885538461538462,101.25,1065.0
631,Mothers and Sons,3558406.0,13146182.0,104,33,2014-02-23,59.94222222222223,0.5550166666666667,225.0,802.0
632,Bells Are Ringing,3527176.0,7931269.0,68,36,2001-03-18,50.27153846153846,0.6681461538461538,86.25,1022.0
633,The Civil War,3524775.0,9555732.0,61,35,1999-03-28,43.115,0.502875,75.0,1698.0
634,The Columnist,3505086.0,7794783.0,86,23,2012-04-08,58.50928571428572,0.8426714285714285,,650.0
635,Enchanted April,3492109.0,11172505.0,143,24,2003-04-13,41.12047619047618,0.4904571428571429,81.25,1037.0
636,Manilow Broadway,3466048.6,4753336.0,17,0,2019-07-28,160.665,0.844025,447.0,1504.0
637,The Ritz,3438536.0,7977915.0,69,30,2007-09-16,45.67076923076924,0.7528846153846154,95.0,1006.0
638,Children of a Lesser God,3424262.3,9568914.0,54,23,2018-03-25,54.737,0.81132,247.0,1004.0
639,Kat and the Kings,3418286.0,10933075.0,157,15,1999-08-08,35.76363636363636,0.5084000000000001,75.0,1084.0
640,Awake and Sing!,3384141.0,7360726.0,80,27,2006-03-26,44.73142857142857,0.6878999999999998,84.82142857142857,1004.0
641,Russell Simmons Def Poetry Jam,3377597.0,10324401.0,198,17,2002-11-03,33.48666666666668,0.42289629629629627,69.95370370370371,1094.0
642,The Constant Wife,3365506.0,4626250.0,77,23,2005-05-29,52.92307692307692,0.8544538461538462,86.25,740.0
643,Outside Mullingar,3351777.0,6302570.0,61,22,2014-01-05,65.84909090909092,0.9243545454545454,,650.0
644,Picnic,3349762.0,7312675.0,94,62,1994-04-03,40.019999999999996,0.84321,,631.55
645,The Little Dog Laughed,3345956.0,9179437.0,112,22,2006-10-29,48.93588235294118,0.4692470588235295,201.25,1082.0
646,The Rainmaker,3321242.0,4325100.0,82,25,1999-10-24,37.65785714285714,0.8290285714285713,65.0,998.0
647,Dream,3311853.0,2486000.0,109,24,1997-03-16,39.33176470588235,0.6153176470588235,70.0,1036.0
648,The Boys from Syracuse,3286075.0,6434670.0,73,29,2002-07-28,48.32769230769231,0.9177076923076922,90.0,728.0
649,Bonnie & Clyde,3277347.0,7970970.0,36,33,2011-11-06,58.53555555555555,0.7829444444444444,225.0,1043.0
650,Little Me,3266231.0,5314350.0,99,43,1998-10-11,51.038333333333334,0.9045944444444446,75.0,499.0
651,The Heidi Chronicles,3257022.0,8911920.0,53,27,2015-03-01,65.062,0.63649,223.0,1001.0
652,"Harry Connick, Jr. in Concert on Broadway",3250928.0,2535855.0,28,0,1990-11-25,79.39666666666666,0.9841999999999999,250.0,1464.0
653,Romance / Romance,3221064.0,0.0,297,13,1988-04-24,26.33461538461539,0.7877769230769229,,499.0
654,Major Barbara,3217456.0,4636744.0,74,32,2001-06-17,49.11071428571429,0.8185285714285715,65.0,740.0
655,Shining City,3217082.0,5024921.0,80,21,2006-04-23,55.48230769230769,0.8749461538461538,80.0,650.0
656,Rabbit Hole,3203305.0,5076339.0,77,23,2006-01-15,54.81923076923077,0.8969384615384615,85.92307692307692,650.0
657,The Visit,3201020.0,8865411.0,106,58,1992-01-05,36.366190476190475,0.7565142857142858,225.0,728.7142857142857
658,Doctor Zhivago,3197457.0,7689356.0,23,26,2015-03-29,59.93714285714285,0.7630285714285715,247.0,1478.0
659,Heartbreak House,3177764.0,5209377.0,79,30,2006-09-17,46.71857142857143,0.8435428571428571,86.25,740.0
660,The Height of the Storm,3161761.5,7776000.0,72,15,2019-09-15,74.94636363636363,0.7566636363636363,279.0,643.0
661,Time and the Conways,3148690.3000000003,6559158.0,56,27,2017-09-17,62.96181818181819,0.8139272727272729,,734.0
662,Torch Song,3140498.0,8352167.0,77,26,2018-10-14,66.48153846153846,0.7952076923076924,248.0,584.6923076923077
663,Lord of the Dance: Dangerous Games,3118954.0,11657834.0,58,4,2015-11-08,60.2325,0.438525,225.0,1896.0
664,Anna in the Tropics,3115592.0,9272480.0,113,15,2003-11-09,46.350625,0.48880625,81.25,1078.0
665,Golden Boy,3106647.0,8152885.0,53,30,2012-11-11,55.72363636363638,0.6651818181818181,,983.4545454545455
666,Man and Boy,3095607.0,7441990.0,57,35,2011-09-11,56.906666666666666,0.7959666666666667,,728.0
667,Dead Accounts,3089827.0,8769499.0,44,27,2012-11-11,78.98888888888888,0.5568777777777778,248.0,1006.3333333333334
668,A Naked Girl on the Appian Way,3082541.0,4273488.0,69,27,2005-09-18,53.15916666666666,0.8163083333333332,81.25,740.0
669,Jerry's Girls,3077118.0,0.0,141,14,1985-12-01,25.474000000000004,0.48541,,1621.0
670,Translations,3076421.0,4420532.0,78,39,1995-03-12,44.70133333333334,0.7689133333333333,88.25,827.6
671,Colin Quinn: Long Story Short,3075662.0,8359660.0,135,21,2010-10-24,58.04050000000001,0.58229,165.75,587.0
672,Irena's Vow,3070112.0,9995633.0,105,23,2009-03-15,47.853124999999984,0.5356749999999999,150.0,947.0
673,Dave Chappelle Live on Broadway,3069512.0,5227200.0,10,0,2019-07-14,212.435,0.98905,748.0,1504.0
674,Next Fall,3056830.0,10254200.0,132,26,2010-02-21,53.631499999999996,0.6193500000000001,222.5,589.0
675,Two Trains Running,3043768.0,0.0,160,7,1992-04-12,22.90952380952381,0.8419380952380952,,945.0
676,Casa Valentina,3028464.0,7426599.0,79,24,2014-04-06,56.07769230769232,0.8148076923076923,,644.4615384615385
677,Liza's at the Palace....,3011648.0,3426390.0,22,0,2008-12-07,100.622,0.8086,250.0,1699.4
678,Reckless,3004690.0,4668527.0,77,24,2004-09-26,50.318461538461534,0.9093923076923077,78.0,650.0
