,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
298,25486,M. Butterfly,101.0,"['Jeremy Irons', 'John Lone', 'Barbara Sukowa']",['David Cronenberg'],M. Butterfly,0.0,['nan'],5828108.968239632,1498795.0,1498795.0,4,1 October 1993,tt0107468,M. Butterfly,101,"Drama,Romance",27409825.770000003,9480788.0,838,28,1988-03-13,249180.2342727273,36.033727272727276,0.8552009090909092,227.0,1059.3818181818183,1993-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,26991,Ma Rainey's Black Bottom,93.0,"['Chadwick Boseman', 'Glynn Turman', 'Viola Davis']",['George C. Wolfe'],Black Bottom,0.0,"['Drama', 'Romance']",15240069.411062991,32038425.202724867,57490977.39242165,4,18 December 2020,tt10514222,Ma Rainey's Black Bottom,93,"Drama,Music",2427214.0,6002697.0,68,14,2003-01-26,220655.81818181818,52.37090909090909,0.5193727272727272,81.25,1074.0,2020-01-01,4.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
300,13954,Macbeth,180.0,"['Violeta Gindeva', 'Lyubomir Kiselichki']",['Hacho Boyadzhiev'],Макбет,0.0,"['Drama', 'Music']",15275099.601069167,36545290.31388868,64897522.17235421,0,Not found,tt0003108,Macbeth,50,"Crime,Drama",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,1984-01-01,0.0,Drama,Music,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
301,26956,Mail,110.0,"['Yû Abiru', 'Urara Awata', 'Akira Kubo']",['Iwao Takahashi'],mail,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0319923/', 'name: Violeta Gindeva', '}', '{', '@type: Person', 'url: /name/nm0457132/', 'name: Lyubomir Kiselichki', '}']",15339364.367203923,30532543.717420068,55853272.329347774,0,14 July 2004,tt0801512,Mail,110,"Drama,Horror",383246.0,0.0,37,19,1988-04-03,54749.428571428565,18.75,0.3961285714285715,,962.0,2004-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,20252,Major Barbara,121.0,"['Wendy Hiller', 'Rex Harrison', 'Robert Morley']","['Gabriel Pascal', 'Harold French']",Майор Барбара,0.0,"['Drama', 'Horror']",15334011.522376938,31520067.83531909,57377913.344075084,0,2 August 1941,tt0033868,Major Barbara,131,Comedy,3217456.0,4636744.0,74,32,2001-06-17,229818.2857142857,49.110714285714295,0.8185285714285715,65.0,740.0,1941-01-01,0.0,Drama,Horror,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
303,405,Mamma Mia!,108.0,"['Meryl Streep', 'Pierce Brosnan', 'Amanda Seyfried']",['Phyllida Lloyd'],Mamma Mia! The Movie,2.0,"['contentRating: Approved', 'actor:', '{', '@type: Person', 'url: /name/nm0384908/', 'name: Wendy Hiller', '}', '{', '@type: Person', 'url: /name/nm0001322/', 'name: Rex Harrison', '}', '{', '@type: Person', 'url: /name/nm0605923/', 'name: Robert Morley', '}', '{', '@type: Person', 'url: /name/nm0628579/', 'name: Robert Newton', '}']",52000000.0,144169664.0,609913584.0,3,18 July 2008,tt0795421,Mamma Mia!,108,"Comedy,Musical,Romance",624391693.0,845732122.0,5758,14,2001-10-07,858860.6506189822,82.233218707015,0.8972738651994496,189.85020661157026,1448.949105914718,2008-01-01,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,23709,Man and Boy,105.0,"['Ioan Gruffudd', 'Neil Conrich', 'Natasha Little']",['Simon Curtis'],Apa és fia,0.0,"['Comedy', 'Musical', 'Romance']",15226394.599830288,32374544.18397385,57920529.688368335,0,30 March 2002,tt0068907,Man and Boy,98,"Adventure,Crime,Drama",3095607.0,7441990.0,57,35,2011-09-11,257967.25,56.90666666666666,0.7959666666666667,,728.0,2002-01-01,0.0,Comedy,Musical,Romance,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
305,5235,Man of La Mancha,132.0,"[""Peter O'Toole"", 'Sophia Loren', 'James Coco']",['Arthur Hiller'],Man of La Mancha,1.0,"['actor:', '{', '@type: Person', 'url: /name/nm0344435/', 'name: Ioan Gruffudd', '}', '{', '@type: Person', 'url: /name/nm0175787/', 'name: Neil Conrich', '}', '{', '@type: Person', 'url: /name/nm0514638/', 'name: Natasha Little', '}', '{', '@type: Person', 'url: /name/nm1146726/', 'name: Dominic Howell', '}']",12000000.0,33789587.28467901,59086560.5730298,2,8 September 1973,tt0068909,Man of La Mancha,132,"Drama,Fantasy,Musical",30502141.0,36630327.0,412,44,1992-04-05,525898.9827586206,59.977931034482786,0.7624551724137931,222.3170731707317,1467.1379310344828,1973-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,24663,Marlene,95.0,"['Franz Bischof', 'Siruan Darbandi', 'Thomas Geiger']",['Stefan Müller'],Marlene,0.0,"['Drama', 'Fantasy', 'Musical', 'Romance']",15288414.18107808,31055455.042861503,56297755.51141602,0,22 January 2020,tt0085905,Marlene,94,"Biography,Documentary",681313.0,1891410.0,25,15,1999-04-04,136262.6,32.364000000000004,0.49448000000000003,60.0,1079.0,2020-01-01,0.0,Drama,Fantasy,Musical,Romance,,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
307,25532,Marvin's Room,98.0,"['Meryl Streep', 'Leonardo DiCaprio', 'Diane Keaton']",['Jerry Zaks'],Marvin's Room,1.0,"['actor:', '{', '@type: Person', 'url: /name/nm9342844/', 'name: Franz Bischof', '}', '{', '@type: Person', 'url: /name/nm8725946/', 'name: Siruan Darbandi', '}', '{', '@type: Person', 'url: /name/nm7867821/', 'name: Thomas Geiger', '}', '{', '@type: Person', 'url: /name/nm3664467/', 'name: Sophia Grabner', '}']",23000000.0,12803305.0,12803305.0,3,28 February 1997,tt0116999,Marvin's Room,98,Drama,2366003.76,7602879.0,68,23,2017-06-11,197166.98,50.26,0.71195,,734.0,1997-01-01,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,406,Mary Poppins,139.0,"['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson']",['Robert Stevenson'],Mary Poppins,0.0,"['contentRating: PG-13', 'actor:', '{', '@type: Person', 'url: /name/nm0000658/', 'name: Meryl Streep', '}', '{', '@type: Person', 'url: /name/nm0000138/', 'name: Leonardo DiCaprio', '}', '{', '@type: Person', 'url: /name/nm0000473/', 'name: Diane Keaton', '}', '{', '@type: Person', 'url: /name/nm0000134/', 'name: Robert De Niro', '}']",6000000.0,102272727.0,103082283.0,1,18 June 1965,tt0058331,Mary Poppins,139,"Comedy,Family,Fantasy",294558648.0,431551587.0,2619,30,2006-10-15,881912.1197604791,75.26284431137726,0.8156053892215572,203.17065868263472,1795.814371257485,1965-01-01,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,17179,Mary Stuart,135.0,"['Janet Baker', 'Angela Bostock', 'Bill Bowen-Cooper']",['Peter Butler'],Maria Stuarda,0.0,"['Comedy', 'Family', 'Fantasy', 'Musical']",15064298.690499691,34718320.812457815,60412530.68871142,0,Not found,tt0277133,Mary Stuart,135,"Drama,Music",6088106.0,16696185.0,137,22,2009-04-05,304405.3,58.5015,0.562245,225.0,1150.2,1984-01-01,0.0,Comedy,Family,Fantasy,Musical,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
310,26723,Master Class,105.43109131790315,['Kip Gilman'],Not found,Not found,0.0,"['Drama', 'Music']",16090142.367492102,30258773.242801536,61081024.41358234,0,5 September 2018,tt13084910,Master Class,\N,Drama,18326806.0,7494895.0,666,38,1995-10-29,185119.25252525246,37.96353535353535,0.8769393939393944,45.977011494252864,774.8484848484848,2018-01-01,0.0,Drama,Music,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
311,26224,Mastergate,90.0,"['Tim Reid', 'Marcia Strassman', 'Buck Henry']",['Michael Engler'],Not found,0.0,"['actor: {', '@type: Person', 'url: /name/nm0319445/', 'name: Kip Gilman', '}', 'description: Master Class is a TV movie starring Kip Gilman. Bayonne burglar Vinnie \\\\The Fingers\\\\ Basterri tutors in how to be a master thief.', 'datePublished: 2018-09-05']",15356877.461827636,30489419.51590796,55916996.3347538,2,1 November 1992,tt0186336,Mastergate,90,Comedy,691392.0,0.0,69,23,1989-09-24,57616.0,26.12666666666667,0.5914583333333333,,499.0,1992-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,22596,Match,104.4723010383322,"['Brandon Burkhart', 'Michael Truong', 'Rose Auerbach']",['Eric Minh Swenson'],Not found,0.0,"['contentRating: PG', 'actor:', '{', '@type: Person', 'url: /name/nm0005347/', 'name: Tim Reid', '}', '{', '@type: Person', 'url: /name/nm0833519/', 'name: Marcia Strassman', '}', '{', '@type: Person', 'url: /name/nm0377750/', 'name: Buck Henry', '}', '{', '@type: Person', 'url: /name/nm0453006/', 'name: Richard Kiley', '}']",15230881.963073593,32083539.338195626,57493190.71918073,0,Not found,tt0063282,Match,83,Comedy,2333156.0,6109728.0,53,28,2004-03-14,212105.0909090909,47.25272727272727,0.5770090909090908,81.25,1079.0,1984-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,24393,Matilda,105.0,"['Elliott Gould', 'Clive Revill', 'Harry Guardino']",['Daniel Mann'],"Boks nu, Matilda",0.0,"['actor:', '{', '@type: Person', 'url: /name/nm1095582/', 'name: Brandon Burkhart', '}', '{', '@type: Person', 'url: /name/nm3485670/', 'name: Michael Truong', '}', '{', '@type: Person', 'url: /name/nm3485874/', 'name: Rose Auerbach', '}', '{', '@type: Person', 'url: /name/nm2778275/', 'name: Kelli Bell', '}']",17457655.31545747,78331931.95640677,147578742.19041735,1,14 December 1978,tt0077917,Matilda,105,"Comedy,Crime,Family",196993189.39,252292092.0,1547,37,2013-03-10,989915.5245728644,93.70849246231157,0.9157929648241212,250.0,1431.8492462311558,1978-01-01,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,25255,Matters of the Heart,120.0,"['Jane Seymour', 'Chris Gartin', 'James Stacy']",['Michael Ray Rhodes'],Concerto pour Lady H,0.0,"['Comedy', 'Crime', 'Family', 'Sport']",15311452.775402585,30846188.027551685,56139847.681123495,3,26 December 1990,tt0100123,Matters of the Heart,120,"Drama,Romance",628230.0,1165511.0,11,8,2000-10-15,62823.0,36.404,0.8343900000000002,60.0,1067.0,1990-01-01,3.0,Comedy,Crime,Family,Sport,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
315,24683,Me and My Girl,145.0,"['Martin Gray', 'Wallace Lupino', 'Maurice Barclay']",['Lupino Lane'],Not found,0.0,"['Drama', 'Romance']",19844712.08547179,19438598.299921326,72246659.00963698,0,1 May 1939,tt0420771,Me and My Girl,145,Musical,79655591.0,0.0,1417,11,1986-08-03,445003.3016759777,38.392569832402216,0.9168620111731842,,1572.9497206703913,1939-01-01,0.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
316,26710,Mean Girls,97.0,"['Lindsay Lohan', 'Jonathan Bennett', 'Rachel McAdams']",['Mark Waters'],Queen Bees and Wannabes,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm1677678/', 'name: Martin Gray', '}', '{', '@type: Person', 'url: /name/nm0526951/', 'name: Wallace Lupino', '}', '{', '@type: Person', 'url: /name/nm1682576/', 'name: Maurice Barclay', '}', '{', '@type: Person', 'url: /name/nm0135587/', 'name: Jean Capra', '}']",17000000.0,86058055.0,130125971.0,3,30 April 2004,tt0377092,Mean Girls,97,Comedy,123424401.06999996,133255536.0,793,29,2018-03-18,1198295.1560194169,126.16203883495146,0.9652970873786408,298.3058252427185,1225.0,2004-01-01,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,22958,Medea,136.0,"['Anna Caterina Antonacci', 'Giuseppe Filianoti', 'Cinzla Forte']",['Paola Longobardo'],Not found,0.0,"['contentRating: PG-13', 'actor:', '{', '@type: Person', 'url: /name/nm0517820/', 'name: Lindsay Lohan', '}', '{', '@type: Person', 'url: /name/nm1057932/', 'name: Jonathan Bennett', '}', '{', '@type: Person', 'url: /name/nm1046097/', 'name: Rachel McAdams', '}', '{', '@type: Person', 'url: /name/nm0275486/', 'name: Tina Fey', '}']",15440102.834394911,31526828.908228442,58188662.79544233,0,30 July 2009,tt0066065,Medea,118,"Drama,Fantasy",5889625.0,5912112.0,161,15,1994-04-03,235585.0,40.70840000000001,0.7583359999999999,80.0,1071.48,2009-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,20336,Meet Me in St. Louis,120.0,"['Tab Hunter', 'Jane Powell', 'Walter Pidgeon']",['George Schaefer'],Hallmark Hall of Fame: Meet Me in St. Louis,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0031239/', 'name: Anna Caterina Antonacci', '}', '{', '@type: Person', 'url: /name/nm2054931/', 'name: Giuseppe Filianoti', '}', '{', '@type: Person', 'url: /name/nm5523091/', 'name: Cinzla Forte', '}', '{', '@type: Person', 'url: /name/nm0591273/', 'name: Sara Mingardo', '}']",15870995.985732023,29223456.724289853,57787694.10475832,0,26 April 1959,tt0037059,Meet Me in St. Louis,113,"Comedy,Drama,Family",9737393.0,0.0,252,17,1989-10-22,286393.9117647059,33.668529411764716,0.5670647058823528,,1909.0,1959-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,25270,Memphis,100.0,"['Cybill Shepherd', 'John Laughlin', 'J.E. Freeman']",['Yves Simoneau'],Entführt - Sieben Tage Angst,0.0,"['Comedy', 'Musical']",14689639.288905988,70423832.09723681,114172545.29510908,0,27 January 1992,tt0102431,Memphis,100,Drama,104036273.0,182222697.0,1165,30,2009-09-27,693575.1533333333,75.21000000000002,0.7834873333333336,250.0,1468.293333333333,1992-01-01,0.0,Comedy,Musical,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
320,27050,"Men Are from Mars, Women Are from Venus",105.17996682478557,,,,0.05337346193744996,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm0001732/', 'name: Cybill Shepherd', '}', '{', '@type: Person', 'url: /name/nm0490855/', 'name: John Laughlin', '}', '{', '@type: Person', 'url: /name/nm0293422/', 'name: J.E. Freeman', '}', '{', '@type: Person', 'url: /name/nm1444462/', 'name: Richard Brooks', '}']",15337947.49843592,30536032.596905284,55848116.831897795,0,,tt1640522,"Men Are from Mars, Women Are from Venus",\N,"Comedy,Romance",358316.0,0.0,7,0,1997-02-02,358316.0,31.61,0.8443,55.0,1918.0,1984-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,24413,Metamorphoses,80.0,['Peter Ustinov'],['Takashi'],Winds of Change,0.0,['nan'],15277249.377430238,34400268.22306493,61514349.277688846,2,3 May 1979,tt0078495,Metamorphoses,80,"Animation,Fantasy",10455094.0,17678011.0,400,13,2002-02-24,201059.5,52.31019230769232,0.7423249999999999,75.57692307692308,650.0,1979-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,24975,Metamorphosis,102.0,"['Eirik Bar', 'Janet Henfrey', 'Chloe Howman']",['Chris Swanton'],Metamorphosis Academic Edition 2014,0.0,"['Animation', 'Fantasy']",15470139.990680372,30210522.463418946,56329119.13178766,0,31 August 2012,tt0097874,Metamorphosis,92,"Horror,Sci-Fi",2684265.0,0.0,96,5,1989-03-05,206481.92307692303,32.826153846153844,0.7441846153846154,,1086.0,2012-01-01,0.0,Animation,Fantasy,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
323,25770,Metro,117.0,"['Eddie Murphy', 'Michael Rapaport', 'Kim Miyori']",['Thomas Carter'],Metro,0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm3928033/', 'name: Eirik Bar', '}', '{', '@type: Person', 'url: /name/nm0376983/', 'name: Janet Henfrey', '}', '{', '@type: Person', 'url: /name/nm0398251/', 'name: Chloe Howman', '}', '{', '@type: Person', 'url: /name/nm0513520/', 'name: Maureen Lipman', '}']",55000000.0,32000301.0,32000301.0,4,17 January 1997,tt0119664,Metro,117,"Action,Comedy,Crime",362026.0,0.0,13,24,1992-03-29,72405.2,17.9,0.35078000000000004,,1599.0,1997-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,25259,Misery,107.0,"['James Caan', 'Kathy Bates', 'Richard Farnsworth']",['Rob Reiner'],Misery,0.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",20000000.0,61276872.0,61276872.0,4,30 November 1990,tt0100157,Misery,107,"Drama,Thriller",11945565.28,18870178.0,95,27,2015-10-25,746597.8300000002,111.2325,0.75609375,297.0,1177.5,1990-01-01,4.0,Action,Comedy,Crime,Drama,Thriller,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
325,26552,More to Love,90.0,"['Maxwell Caulfield', 'Claudine de Jong', 'Deanna Dezmari']",['Paul Lynch'],Not found,0.0,['nan'],15293220.102444617,30871072.612091646,56041791.69463013,0,Not found,tt0285744,More to Love,90,"Comedy,Romance",247279.0,1070280.0,5,16,1998-10-04,82426.33333333331,27.913333333333334,0.3891,60.0,1108.0,1984-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,26722,Morning's at Seven,120.0,"['Maurice Copeland', 'King Donovan', 'Robert Moberly']",['Vivian Matalon'],Not found,0.0,"['Comedy', 'Romance']",15224963.621849684,32276890.679189034,57754979.48849623,0,1982,tt0435700,Morning's at Seven,120,Comedy,2766340.0,6960504.0,112,27,2002-03-31,153685.55555555553,36.17222222222222,0.5840333333333334,69.02777777777777,921.0,1982-01-01,0.0,Comedy,Romance,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
327,19904,"Morning, Noon and Night",104.81151916388762,"['Dave Daniels', 'Scott Heath', 'Tim Kincaid']",['Nick Elliot'],"Morning, Afternoon &amp; Night",0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0178641/', 'name: Maurice Copeland', '}', '{', '@type: Person', 'url: /name/nm0233014/', 'name: King Donovan', '}', '{', '@type: Person', 'url: /name/nm0595009/', 'name: Robert Moberly', '}', '{', '@type: Person', 'url: /name/nm0601025/', 'name: Charlotte Moore', '}']",15316093.582651965,30766496.80123845,56048551.11604184,0,December 1975,tt0251863,"Morning, Noon and Night",\N,Adult,504719.0,840655.0,12,7,1999-10-31,45883.545454545456,32.62818181818182,0.7474,45.0,1068.0,1975-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,457,Moulin Rouge!,127.0,"['Nicole Kidman', 'Ewan McGregor', 'John Leguizamo']",['Baz Luhrmann'],Moulin Rouge,0.0,"['contentRating: X', 'actor:', '{', '@type: Person', 'url: /name/nm0199886/', 'name: Dave Daniels', '}', '{', '@type: Person', 'url: /name/nm0372709/', 'name: Scott Heath', '}', '{', '@type: Person', 'url: /name/nm0454199/', 'name: Tim Kincaid', '}', '{', '@type: Person', 'url: /name/nm0498391/', 'name: Tony Lee', '}']",50000000.0,57386607.0,184935030.0,3,1 June 2001,tt0203009,Moulin Rouge!,127,"Drama,Musical,Romance",70745676.25,62790602.0,252,24,2019-06-30,1965157.673611111,196.69388888888886,1.0045722222222218,510.11111111111114,1302.0,2001-01-01,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,4989,My Fair Lady,170.0,"['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway']",['George Cukor'],My Fair Lady,0.0,"['Drama', 'Musical', 'Romance']",17000000.0,72560711.0,72661442.0,1,25 December 1964,tt0058385,My Fair Lady,170,"Drama,Family,Musical",79772271.52000001,95550718.0,674,55,1993-11-28,867089.9078260871,109.69184782608696,0.9066315217391306,327.5507246376812,1110.0,1964-01-01,1.0,Drama,Musical,Romance,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
330,24636,My Favorite Year,92.0,"[""Peter O'Toole"", 'Mark Linn-Baker', 'Jessica Harper']",['Richard Benjamin'],My Favorite Year,1.0,"['Drama', 'Family', 'Musical', 'Romance']",8922933.989663847,20123620.0,20123620.0,2,8 October 1982,tt0084370,My Favorite Year,92,"Comedy,Drama",2005376.0,0.0,36,45,1992-11-01,182306.9090909091,27.068181818181817,0.8582909090909091,,1060.0,1982-01-01,2.0,Drama,Family,Musical,Romance,,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
331,24280,Network,121.0,"['Faye Dunaway', 'William Holden', 'Peter Finch']",['Sidney Lumet'],Network,0.0,"['Comedy', 'Drama']",3800000.0,23689877.0,23690757.0,4,27 November 1976,tt0074958,Network,121,Drama,31370835.800000004,28905748.0,184,28,2018-11-11,1045694.5266666668,145.38666666666666,1.0024333333333333,427.8,1015.0666666666667,1976-01-01,4.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
332,543,Newsies,121.0,"['Christian Bale', 'Bill Pullman', 'Robert Duvall']",['Kenny Ortega'],Newsies,0.0,"['contentRating: R', 'actor:', '{', '@type: Person', 'url: /name/nm0001159/', 'name: Faye Dunaway', '}', '{', '@type: Person', 'url: /name/nm0000034/', 'name: William Holden', '}', '{', '@type: Person', 'url: /name/nm0002075/', 'name: Peter Finch', '}', '{', '@type: Person', 'url: /name/nm0000380/', 'name: Robert Duvall', '}']",15000000.0,2819485.0,2819485.0,2,10 April 1992,tt0104990,Newsies,121,"Drama,Family,History",109000717.0,135623764.0,1004,16,2012-03-18,851568.1015625,93.7209375,0.9525921874999996,199.0,1189.78125,1992-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,27077,Next Fall,104.52485837040135,,,,0.06443909274138993,"['Drama', 'Family', 'History', 'Musical']",15123249.015095426,33219473.75035188,58481734.82718113,0,,tt5323660,Next Fall,\N,Drama,3056830.0,10254200.0,132,26,2010-02-21,152841.5,53.6315,0.6193500000000001,222.5,589.0,1984-01-01,0.0,Drama,Family,History,Musical,,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
334,27080,Next to Normal,102.38087736148341,,,,0.09499594392011623,['nan'],15014642.307497863,43674412.841918886,74231492.7202558,0,,tt8069966,Next to Normal,\N,"Drama,Musical",31764486.0,58734916.0,734,20,2009-03-29,334363.0105263158,66.20884210526314,0.8139105263157895,200.0,772.0,1984-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,19933,Night Must Fall,116.0,"['Merle Tottenham', 'Kathleen Harrison', 'May Whitty']",['Richard Thorpe'],Al caer la noche,2.0,['nan'],15267821.119201047,31974164.531037014,57598414.0778275,0,30 April 1937,tt0029310,Night Must Fall,116,"Drama,Mystery,Thriller",2927757.0,6022089.0,119,40,1999-02-07,146387.85,36.7385,0.686485,62.5,752.5,1937-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,5139,Nine,118.0,"['Daniel Day-Lewis', 'Marion Cotillard', 'Penélope Cruz']",['Rob Marshall'],Untitled Rob Marshall Project,4.0,"['Drama', 'Mystery', 'Thriller']",80000000.0,19676965.0,54004950.0,3,25 December 2009,tt0308651,Nine,60,Documentary,24448759.0,24643302.0,283,23,2003-03-23,626891.2564102564,80.49410256410255,0.9419564102564104,197.23076923076923,1049.0,2009-01-01,3.0,Drama,Mystery,Thriller,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
337,18214,No Man's Land,150.0,"['Gina B.', 'Cristina Bella', 'Cindy Hope']",['Greg Centauro'],Cindy Hope: No Man's Land,0.0,"['Drama', 'Musical', 'Romance']",15390224.546941962,30407305.95909621,56038334.81546353,0,September 2012,tt0009429,No Man's Land,\N,"Drama,War",1278139.0,0.0,61,22,1994-01-09,116194.45454545454,32.5,0.9418818181818184,,499.0,2012-01-01,0.0,Drama,Musical,Romance,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
338,26132,November,89.0,"['Elias Arens', 'Oscar Bingisser', 'Patricia Bornhauser']",['Luki Frieden'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0044583/', 'name: Gina B.', '}', '{', '@type: Person', 'url: /name/nm1157236/', 'name: Cristina Bella', '}', '{', '@type: Person', 'url: /name/nm2667927/', 'name: Cindy Hope', '}', '{', '@type: Person', 'url: /name/nm5132152/', 'name: Jazmin', '}']",15206287.38101332,35236504.11073786,62304473.31147298,0,15 October 2004,tt0368089,November,73,"Drama,Mystery,Thriller",11194646.0,20825981.0,205,33,2007-12-23,373154.8666666666,69.73299999999999,0.6357733333333332,244.63333333333333,1058.0,2004-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,20190,Of Mice and Men,150.0,"['Robert Blake', 'Randy Quaid', 'Lew Ayres']",['Reza Badiyi'],De ratones y hombres,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm1625234/', 'name: Elias Arens', '}', '{', '@type: Person', 'url: /name/nm0082961/', 'name: Oscar Bingisser', '}', '{', '@type: Person', 'url: /name/nm1625940/', 'name: Patricia Bornhauser', '}', '{', '@type: Person', 'url: /name/nm1625946/', 'name: Gina Camenisch', '}']",15593182.859177247,33597264.09976312,62624220.24971013,0,29 November 1981,tt0031742,Of Mice and Men,106,Drama,15938704.0,17558796.0,118,31,2014-03-23,838879.1578947369,102.62526315789472,0.971821052631579,223.0,1073.0,1981-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
