,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_mpaa_rating_number,FILM_stars1,FILM_stars2,FILM_stars3,FILM_directors1,FILM_directors2,FILM_directors3
865,4411,A Christmas Carol,121.0,"[""['Richard Malmos'"", "" 'Bowie Bundlie'"", "" 'Samantha Labrecque']""]",['James Betteridge'],"Los Angeles, California, USA",Not found,0.0,"['Drama', 'Family', 'Musical']",220000.0,,,,Not found,tt8232648,A Christmas Carol,81,Drama,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Richard Malmos,Bowie Bundlie,Samantha Labrecque,James Betteridge,,
866,4412,A Christmas Carol,121.0,"[""['Richard Malmos'"", "" 'Bowie Bundlie'"", "" 'Samantha Labrecque']""]",['James Betteridge'],"Los Angeles, California, USA",Not found,0.0,"['Drama', 'Family', 'Musical']",220000.0,,,,Not found,tt9136058,A Christmas Carol,\N,"Animation,Drama",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Richard Malmos,Bowie Bundlie,Samantha Labrecque,James Betteridge,,
867,4413,A Christmas Carol,121.0,"[""['Richard Malmos'"", "" 'Bowie Bundlie'"", "" 'Samantha Labrecque']""]",['James Betteridge'],"Los Angeles, California, USA",Not found,0.0,"['Drama', 'Family', 'Musical']",220000.0,,,,Not found,tt9384622,A Christmas Carol,\N,"Drama,Family,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Richard Malmos,Bowie Bundlie,Samantha Labrecque,James Betteridge,,
868,4414,A Christmas Carol,121.0,"[""['Richard Malmos'"", "" 'Bowie Bundlie'"", "" 'Samantha Labrecque']""]",['James Betteridge'],"Los Angeles, California, USA",Not found,0.0,"['Drama', 'Family', 'Musical']",220000.0,,,,Not found,tt9387380,A Christmas Carol,121,"Drama,Family,Musical",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Richard Malmos,Bowie Bundlie,Samantha Labrecque,James Betteridge,,
869,4415,A Christmas Carol,121.0,"[""['Richard Malmos'"", "" 'Bowie Bundlie'"", "" 'Samantha Labrecque']""]",['James Betteridge'],"Los Angeles, California, USA",Not found,0.0,"['Drama', 'Family', 'Musical']",220000.0,,,,Not found,tt9416854,A Christmas Carol,51,Animation,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Richard Malmos,Bowie Bundlie,Samantha Labrecque,Alvy Moore,,
870,4417,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0029992,A Christmas Carol,69,"Drama,Family,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
871,4420,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0087056,A Christmas Carol,100,"Drama,Family,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
872,4422,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0188504,A Christmas Carol,58,"Drama,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
873,4423,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0216621,A Christmas Carol,95,"Drama,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
874,4424,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0225393,A Christmas Carol,\N,"Drama,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
875,4426,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0291816,A Christmas Carol,75,"Drama,Family,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
876,4427,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0321681,A Christmas Carol,\N,"Drama,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
877,4429,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0330149,A Christmas Carol,120,"Drama,Family,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
878,4431,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0330151,A Christmas Carol,110,"Drama,Family,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
879,4432,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0345037,A Christmas Carol,60,"Drama,Family,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
880,4433,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0345039,A Christmas Carol,87,"Drama,Family,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
881,4434,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0406649,A Christmas Carol: The Musical,97,"Drama,Fantasy,Musical",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
882,4436,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0452599,A Christmas Carol,45,"Animation,Drama,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
883,4444,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt0884793,A Christmas Carol,75,"Animation,Drama,Family",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
884,4447,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt10415514,A Christmas Carol,\N,Fantasy,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
885,4448,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt10476682,A Christmas Carol,75,"Drama,Fantasy,Music",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
886,4450,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt1067106,A Christmas Carol,96,"Animation,Drama,Family",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
887,4451,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt10778144,A Christmas Carol,73,Comedy,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
888,4452,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt10999120,Christmas Carol,\N,Musical,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
889,4467,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt2131447,A Christmas Carol,89,Musical,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
890,4469,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt2294459,A Christmas Carol,82,Drama,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
891,4471,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt2374725,A Christmas Carol,\N,\N,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
892,4473,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt4387314,A Christmas Carol,75,Fantasy,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
893,4475,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt4776578,A Christmas Carol,59,"Drama,Family,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
894,4480,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt5516774,A Christmas Carol,\N,"Adventure,Drama,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
895,4481,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt6253814,A Christmas Carol,60,"Drama,Musical",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
896,4483,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt6538224,A Christmas Carol,\N,\N,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
897,4487,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt7820614,A Christmas Carol,57,Fantasy,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
898,4489,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt8232648,A Christmas Carol,81,Drama,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
899,4490,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt9136058,A Christmas Carol,\N,"Animation,Drama",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
900,4491,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt9384622,A Christmas Carol,\N,"Drama,Family,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
901,4492,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt9387380,A Christmas Carol,121,"Drama,Family,Musical",9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Alvy Moore,,
902,4493,A Christmas Carol,89.0,"[""['Cinda Adams'"", "" 'Lee Amber'"", "" 'Jim Bullock']""]",['Alvy Moore'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1197574/', 'name: Cinda Adams', '}', '{', '@type: Person', 'url: /name/nm0024273/', 'name: Lee Amber', '}', '{', '@type: Person', 'url: /name/nm0120158/', 'name: Jim Bullock', '}', '{', '@type: Person', 'url: /name/nm3275636/', 'name: Brad Calhoun', '}']",,,,,18 April 2013 (USA),tt9416854,A Christmas Carol,51,Animation,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,,Cinda Adams,Lee Amber,Jim Bullock,Margarita Pilikhina,,
