,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
989,15579,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt0039618,The Merchant of Venice,90,Drama,20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
990,15580,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt0070386,The Merchant of Venice,131,Drama,20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
991,15581,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt0081152,The Merchant of Venice,157,"Comedy,Drama",20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
992,15582,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt0138606,The Merchant of Venice,86,Drama,20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
993,15583,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt0170239,The Merchant of Venice,\N,Drama,20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
994,15584,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt0379889,The Merchant of Venice,131,"Drama,Romance",20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
995,15585,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt11448020,The Merchant of Venice,150,Drama,20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
996,15586,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt12291712,The Merchant of Venice,110,"Comedy,Drama",20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
997,15587,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt1340448,The Merchant of Venice,132,Drama,20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
998,15588,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt1784671,The Merchant of Venice,120,"Comedy,Drama",20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
999,15589,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt4519438,The Merchant of Venice,\N,Drama,20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1000,15590,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt6424312,The Merchant of Venice,126,Drama,20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1001,16135,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Drama', 'Romance']",2000000.0,61821.0,85018.0,2,3 April 2002,tt0006895,King Lear,63,Drama,9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1002,16136,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt0067306,King Lear,137,Drama,9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1003,16137,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt0074752,King Lear,\N,Drama,9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1004,16138,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt0084208,King Lear,180,Drama,9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1005,16139,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt0087561,King Lear,158,Drama,9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1006,16140,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt0093349,King Lear,90,"Comedy,Drama,Sci-Fi",9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1007,16141,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt0239093,King Lear,\N,\N,9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1008,16142,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt0302691,King Lear,190,Drama,9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1009,16143,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt1371129,King Lear,\N,Drama,9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1010,16144,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt2049483,King Lear,156,Drama,9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1011,16145,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt3476548,King Lear,233,Drama,9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1012,16146,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt3804350,King Lear,156,Drama,9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1013,16147,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt6759506,King Lear,147,"Action,Adventure,Drama",9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1014,16148,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt7473890,King Lear,115,"Drama,History",9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1015,16149,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt8224068,King Lear,56,"Documentary,Drama",9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1016,16150,King Lear,90.0,"['Woody Allen', 'Freddy Buache', 'Leos Carax']",['Jean-Luc Godard'],"Rolle, Canton de Vaud, Switzerland",Jean-Luc Godard's King Lear,0.0,"['Comedy', 'Drama', 'Sci-Fi']",2000000.0,61821.0,85018.0,2,3 April 2002,tt8648284,King Lear,\N,Drama,9978653.03,16867920.0,109,50,2004-02-15,399146.12120000005,72.122,0.8430239999999999,199.8,1048.44,2002-01-01,2.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1017,16540,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Drama', 'Sci-Fi']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0026714,A Midsummer Night's Dream,133,"Comedy,Fantasy,Romance",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Drama,Sci-Fi,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1018,16541,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0038738,A Midsummer Night's Dream,150,Drama,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1019,16542,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0039624,A Midsummer Night's Dream,\N,\N,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1020,16543,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0060694,A Midsummer Night's Dream,93,Music,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1021,16544,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0063297,A Midsummer Night's Dream,124,"Comedy,Fantasy,Romance",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1022,16545,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0082746,A Midsummer Night's Dream,112,Comedy,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1023,16546,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0084328,A Midsummer Night's Dream,\N,"Comedy,Fantasy",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1024,16547,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0087719,A Midsummer Night's Dream,80,"Comedy,Drama",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1025,16548,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0117043,A Midsummer Night's Dream,105,"Comedy,Romance",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1026,16549,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0140379,A Midsummer Night's Dream,116,"Comedy,Fantasy,Romance",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1027,16550,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0255374,A Midsummer Night's Dream,156,"Comedy,Fantasy,Music",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1028,16551,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0422748,A Midsummer Night's Dream,94,Music,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1029,16552,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0776728,A Midsummer Night's Dream,157,"Comedy,Fantasy,Music",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1030,16553,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt10384514,A Midsummer Night's Dream,180,"Comedy,Drama,Romance",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1031,16554,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt11265526,A Midsummer Night's Dream,\N,\N,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1032,16555,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt12517576,A Midsummer Night's Dream,171,Comedy,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1033,16556,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt12517636,A Midsummer Night's Dream,162,Music,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
