,Unnamed: 0,Unnamed: 0.1,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
190,73,73,The Lion King,118.0,"['Donald Glover', 'Beyoncé', 'Seth Rogen']",['Jon Favreau'],"Los Angeles, California, USA",The Lion King,1.0,"['Animation', 'Family', 'Fantasy', 'Musical']",260000000.0,543638043.0,1656963790.0,2,19 July 2019,tt0110357,The Lion King,88,"Adventure,Animation,Drama",1677801504.5,1732523227.0,9284,33,1997-10-19,1438937.825471698,107.17120926243577,0.9768338765008552,184.3736051502146,1716.0540308747854,2019-01-01,2,Animation,Family,Fantasy,Musical,,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
191,22570,22570,The Lion in Winter,134.0,"[""Peter O'Toole"", 'Katharine Hepburn', 'Anthony Hopkins']",['Anthony Harvey'],"Abbaye de Montmajour, Arles, Bouches-du-Rhône, France",The Lion in Winter,0.0,"['Animation', 'Adventure', 'Drama', 'Family', 'Musical']",4000000.0,18177.0,18177.0,2,30 October 1968,tt0063227,The Lion in Winter,134,"Biography,Drama,History",2099821.0,3465555.0,93,22,1999-02-21,139988.06666666668,40.87066666666667,0.9030066666666666,60.0,499.0,1968-01-01,2,Animation,Adventure,Drama,Family,Musical,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
192,459,459,The Little Mermaid,83.0,"['Jodi Benson', 'Samuel E. Wright', 'Rene Auberjonois']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",The Little Mermaid 3D,0.0,"['Biography', 'Drama', 'History']",40000000.0,111543479.0,274191153.0,1,17 November 1989,tt0097757,The Little Mermaid,83,"Animation,Family,Fantasy",82893600.0,102444402.0,685,50,2007-11-04,863475.0,81.58677083333328,0.8683572916666664,250.6875,1485.604166666667,1989-01-01,1,Biography,Drama,History,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
193,26828,26828,The Look of Love,101.0,"['Steve Coogan', 'Matt Lucas', 'Anna Friel']",['Michael Winterbottom'],UK,The Look of Love,0.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",,21252.0,1318468.0,0,7 July 2013,tt1951216,The Look of Love,101,"Biography,Comedy,Drama",2344600.0,5839320.0,49,35,2003-04-06,213145.45454545453,39.70727272727272,0.6926545454545454,90.0,1027.0,2013-01-01,0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
194,15577,15577,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Biography', 'Comedy', 'Drama']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt0004325,The Merchant of Venice,\N,Drama,20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4,Biography,Comedy,Drama,,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195,22673,22673,The Odd Couple,105.0,"['Jack Lemmon', 'Walter Matthau', 'John Fiedler']",['Gene Saks'],"190 Riverside Drive, Manhattan, New York City, New York, USA",The Odd Couple,2.0,"['Drama', 'Romance']",1200000.0,44527234.0,44527234.0,1,16 May 1968,tt0063374,The Odd Couple,105,Comedy,34495355.0,29405281.0,544,37,1985-06-09,472539.1095890411,60.1853424657534,0.7898315068493149,220.0,1131.13698630137,1968-01-01,1,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
196,476,476,The Phantom of the Opera,143.0,"['Gerard Butler', 'Emmy Rossum', 'Patrick Wilson']",['Joel Schumacher'],"London, England, UK",Andrew Lloyd Webber's The Phantom of the Opera,3.0,"['contentRating: G', 'actor:', '{', '@type: Person', 'url: /name/nm0000493/', 'name: Jack Lemmon', '}', '{', '@type: Person', 'url: /name/nm0000527/', 'name: Walter Matthau', '}', '{', '@type: Person', 'url: /name/nm0275835/', 'name: John Fiedler', '}', '{', '@type: Person', 'url: /name/nm0248983/', 'name: Herb Edelman', '}']",70000000.0,51268815.0,154648887.0,3,10 December 2004,tt0016220,The Phantom of the Opera,93,Horror,1251492673.92,1326206455.0,13350,16,1988-01-10,746268.7381753131,65.38144901610016,0.8971247465712592,158.3267441860465,1605.7978533094813,2004-01-01,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,474,474,The Producers,134.0,"['Nathan Lane', 'Matthew Broderick', 'Uma Thurman']",['Susan Stroman'],"116th Street and Amsterdam Avenue, New York City, New York, USA",The Producers: The Movie Musical,4.0,"['Drama', 'Musical', 'Romance', 'Thriller']",45000000.0,19398532.0,38075318.0,3,25 December 2005,tt0063462,The Producers,88,"Comedy,Music",288361724.0,329102358.0,2502,33,2001-03-25,906797.8742138364,77.60301886792452,0.8492138364779876,325.6477987421384,1705.2201257861636,2005-01-01,3,Drama,Musical,Romance,Thriller,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
198,19389,19389,The Rainmaker,135.0,"['Matt Damon', 'Danny DeVito', 'Claire Danes']",['Francis Ford Coppola'],"California, USA",John Grisham's The Rainmaker,1.0,"['Comedy', 'Crime', 'Musical']",40000000.0,45916769.0,45916769.0,3,21 November 1997,tt0017307,The Rainmaker,50,Drama,3321242.0,4325100.0,82,25,1999-10-24,237231.57142857145,37.65785714285714,0.8290285714285713,65.0,998.0,1997-01-01,3,Comedy,Crime,Musical,,,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
199,19591,19591,The River,124.0,"['Mel Gibson', 'Sissy Spacek', 'Shane Bailey']",['Mark Rydell'],"Hawkins County, Tennessee, USA",The River,4.0,"['Crime', 'Drama', 'Thriller']",18000000.0,11489982.0,11489982.0,3,11 January 1985,tt0020335,The River,84,"Drama,Romance",10827016.0,11579130.0,97,18,2014-11-02,721801.0666666669,135.19400000000002,1.00966,275.0,696.0,1985-01-01,3,Crime,Drama,Thriller,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
200,21038,21038,The Rose Tattoo,117.0,"['Anna Magnani', 'Burt Lancaster', 'Marisa Pavan']",['Daniel Mann'],"Key West, Florida Keys, Florida, USA",The Rose Tattoo,0.0,"['contentRating: PG-13', 'actor:', '{', '@type: Person', 'url: /name/nm0000154/', 'name: Mel Gibson', '}', '{', '@type: Person', 'url: /name/nm0000651/', 'name: Sissy Spacek', '}', '{', '@type: Person', 'url: /name/nm0047490/', 'name: Shane Bailey', '}', '{', '@type: Person', 'url: /name/nm0528236/', 'name: Becky Jo Lynch', '}']",,4200000.0,,0,13 December 1955,tt0048563,The Rose Tattoo,117,"Comedy,Drama,Romance",6442168.6000000015,8975190.0,136,37,1995-04-23,280094.28695652174,58.15695652173913,0.8085652173913043,222.88235294117646,722.4347826086956,1955-01-01,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,22518,22518,The Seagull,98.0,"['Annette Bening', 'Corey Stoll', 'Glenn Fleshler']",['Michael Mayer'],"Arrow Park Lake &amp; Lodge, Monroe, New York, USA",The Seagull,0.0,"['Comedy', 'Drama', 'Romance']",,1252960.0,1820461.0,3,26 July 2018,tt3562498,The Seagull,90,Drama,7221250.0,9508660.0,143,33,1992-11-22,328238.63636363635,56.11272727272726,0.7273045454545454,118.28571428571428,932.8181818181821,2018-01-01,3,Comedy,Drama,Romance,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
202,25293,25293,The Search for Signs of Intelligent Life in the Universe,120.0,['Lily Tomlin'],['John Bailey'],Not found,The Search for Signs of Intelligent Life in the Universe,2.0,"['Comedy', 'Drama', 'Romance']",,579854.0,579854.0,3,January 1992,tt0102864,The Search for Signs of Intelligent Life in the Universe,120,Comedy,16967357.0,8490351.0,575,20,1985-09-15,204425.98795180727,34.07951807228917,0.8996156626506022,65.0,975.7228915662648,1992-01-01,3,Comedy,Drama,Romance,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
203,18854,18854,The Secret Garden,101.0,"['Kate Maberly', 'Maggie Smith', 'Heydon Prowse']",['Agnieszka Holland'],"Conistone Moor near Grassington, Yorkshire",The Secret Garden,1.0,"['contentRating: PG-13', 'actor: {', '@type: Person', 'url: /name/nm0005499/', 'name: Lily Tomlin', '}', 'director: {', '@type: Person', 'url: /name/nm0007037/', 'name: John Bailey', '}', 'creator:', '{', '@type: Person', 'url: /name/nm0905942/', 'name: Jane Wagner', '}', '{', '@type: Organization', 'url: /company/co0052980/', '}', '{', '@type: Organization', 'url: /company/co0061321/', '}']",18000000.0,31181347.0,31181347.0,1,13 August 1993,tt0010674,The Secret Garden,50,Drama,31609844.0,0.0,709,23,1991-04-07,343585.26086956525,38.39641304347826,0.6778097826086956,,1644.0,1993-01-01,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,25487,25487,The Secret Rapture,97.0,"['Juliet Stevenson', 'Joanne Whalley', 'Penelope Wilton']",['Howard Davies'],"Exmoor, Somerset, England, UK",Entusiasmo Secreto,0.0,"['Drama', 'Family', 'Fantasy']",,18719.0,18719.0,4,3 June 1994,tt0108072,The Secret Rapture,97,"Drama,Romance,Thriller",256723.0,0.0,12,19,1989-10-15,64180.75,19.5575,0.42485,,1096.0,1994-01-01,4,Drama,Family,Fantasy,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
205,402,402,The Sound of Music,172.0,"['Julie Andrews', 'Christopher Plummer', 'Eleanor Parker']",['Robert Wise'],"Mehlweg, Marktschellenberg, Bavaria, Germany",Rodgers and Hammerstein's the Sound of Music,0.0,"['Drama', 'Romance', 'Thriller']",8200000.0,159287539.0,159423073.0,1,1 April 1965,tt0059742,The Sound of Music,172,"Biography,Drama,Family",34483971.0,53138739.0,533,38,1998-02-08,478944.04166666674,53.84305555555557,0.7832069444444444,75.06944444444444,1435.75,1965-01-01,1,Drama,Romance,Thriller,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
206,22017,22017,The Tempest,110.0,"['Helen Mirren', 'Felicity Jones', 'Djimon Hounsou']",['Julie Taymor'],"Steiner Studios - 15 Washington Avenue, Brooklyn Navy Yard, Brooklyn, New York City, New York, USA",The Tempest,1.0,"['Biography', 'Drama', 'Family', 'Musical', 'Romance']",20000000.0,277943.0,405861.0,3,7 January 2011,tt0057564,The Tempest,76,Drama,4609277.0,5938984.0,70,25,1995-10-15,384106.41666666674,50.32250000000001,0.8383666666666666,65.0,1145.0,2011-01-01,3,Biography,Drama,Family,Musical,Romance,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
207,24783,24783,The Trip to Bountiful,108.0,"['Geraldine Page', 'John Heard', 'Carlin Glynn']",['Peter Masterson'],"Fort Worth, Texas, USA",The Trip to Bountiful,0.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",,7491903.0,7491903.0,2,24 January 1986,tt0090203,The Trip to Bountiful,108,Drama,13498945.0,26500305.0,187,27,2013-03-31,465480.86206896545,85.86206896551721,0.7093655172413793,250.0,1063.0,1986-01-01,2,Comedy,Drama,Fantasy,Romance,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
208,22363,22363,The Visit,94.0,"['Olivia DeJonge', 'Ed Oxenbould', 'Deanna Dunagan']",['M. Night Shyamalan'],"Philadelphia, Pennsylvania, USA",Sundowning,0.0,"['contentRating: PG', 'actor:', '{', '@type: Person', 'url: /name/nm0656183/', 'name: Geraldine Page', '}', '{', '@type: Person', 'url: /name/nm0001334/', 'name: John Heard', '}', '{', '@type: Person', 'url: /name/nm0323344/', 'name: Carlin Glynn', '}', '{', '@type: Person', 'url: /name/nm0103071/', 'name: Richard Bradford', '}']",5000000.0,65206105.0,98450062.0,3,11 September 2015,tt0058724,The Visit,100,Drama,3201020.0,8865411.0,106,58,1992-01-05,152429.52380952382,36.366190476190475,0.7565142857142858,225.0,728.7142857142858,2015-01-01,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,25979,25979,The Wedding Singer,97.0,"['Adam Sandler', 'Drew Barrymore', 'Christine Taylor']",['Frank Coraci'],"Spring Street Towers - 650 S. Spring Street, Downtown, Los Angeles, California, USA",The Wedding Singer,0.0,"['Horror', 'Mystery', 'Thriller']",18000000.0,80245725.0,123306987.0,3,13 February 1998,tt0120888,The Wedding Singer,97,"Comedy,Music,Romance",19995744.0,43149398.0,285,28,2006-04-02,499893.6,66.02425000000001,0.6783674999999999,251.25,1422.0,1998-01-01,3,Horror,Mystery,Thriller,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
210,20523,20523,The Winslow Boy,104.0,"['Rebecca Pidgeon', 'Jeremy Northam', 'Nigel Hawthorne']",['David Mamet'],"London, England, UK",The Winslow Boy,0.0,"['Comedy', 'Music', 'Romance']",,3957934.0,3957934.0,1,29 October 1999,tt0040970,The Winslow Boy,117,Drama,2392300.0,7205450.0,53,32,2013-09-22,217481.81818181818,55.3790909090909,0.6781818181818181,,740.0,1999-01-01,1,Comedy,Music,Romance,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
211,20225,20225,The Women,114.0,"['Meg Ryan', 'Eva Mendes', 'Annette Bening']",['Diane English'],"Bosse Sports - 141 Boston Post Road, Sudbury, Massachusetts, USA",The Women,0.0,"['Drama', 'Romance']",16000000.0,26902075.0,50007546.0,3,12 September 2008,tt0032143,The Women,133,"Comedy,Drama",4183178.0,5238543.0,77,32,2001-10-14,298798.4285714286,53.64857142857142,0.9617714285714286,70.0,740.0,2008-01-01,3,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
212,26127,26127,Three Days of Rain,98.0,"['Penelope Allen', 'Erick Avari', 'Alimi Ballard']",['Michael Meredith'],"Los Angeles, California, USA",Three Days of Rain,0.0,"['Comedy', 'Drama']",3500000.0,2841.0,2841.0,4,12 May 2002,tt0162838,Three Days of Rain,98,Drama,11427896.0,9100813.0,70,26,2006-04-02,952324.6666666664,111.32416666666666,0.9958666666666668,251.25,1074.0,2002-01-01,4,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
213,20295,20295,Titanic,194.0,"['Leonardo DiCaprio', 'Kate Winslet', 'Billy Zane']",['James Cameron'],"Santa Clarita, California, USA",Planet Ice,0.0,"['contentRating: R', 'actor:', '{', '@type: Person', 'url: /name/nm0020897/', 'name: Penelope Allen', '}', '{', '@type: Person', 'url: /name/nm0042805/', 'name: Erick Avari', '}', '{', '@type: Person', 'url: /name/nm0050584/', 'name: Alimi Ballard', '}', '{', '@type: Person', 'url: /name/nm0082662/', 'name: Joey Bilow', '}']",200000000.0,659363944.0,2195169869.0,3,19 December 1997,tt0036443,Titanic,85,"Action,Drama,History",57150546.0,67949225.0,804,26,1997-03-30,544290.9142857143,52.828476190476216,0.8708314285714283,75.23809523809524,1475.0,1997-01-01,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,24642,24642,Tootsie,116.0,"['Dustin Hoffman', 'Jessica Lange', 'Teri Garr']",['Sydney Pollack'],"Hurley Mountain Inn, Hurley, New York, USA",Would I Lie to You?,0.0,"['Drama', 'Romance']",21000000.0,177200000.0,177200000.0,2,17 December 1982,tt0084805,Tootsie,116,"Comedy,Drama,Romance",38439038.1,66429608.0,293,25,2019-03-31,937537.5146341462,97.02097560975606,0.7817658536585367,251.2926829268293,1602.6829268292686,1982-01-01,2,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
215,24469,24469,Tuck Everlasting,90.0,"['Alexis Bledel', 'Jonathan Jackson', 'Sissy Spacek']",['Jay Russell'],"Loch Raven Resevoir, Towson, Maryland, USA",Tuck Everlasting,0.0,"['Comedy', 'Drama', 'Romance']",15000000.0,19161999.0,19344615.0,2,11 October 2002,tt0081664,Tuck Everlasting,90,"Drama,Family,Fantasy",2943941.64,9038632.75,39,28,2016-04-03,327104.62666666665,50.55333333333334,0.7694444444444446,223.0,1161.0,2002-01-01,2,Comedy,Drama,Romance,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
216,24471,24471,Urban Cowboy,132.0,"['John Travolta', 'Debra Winger', 'Scott Glenn']",['James Bridges'],"2213 Westside Drive, Deer Park, Texas, USA",The Urban Cowboy,2.0,"['Drama', 'Family', 'Fantasy', 'Romance']",,46918287.0,46918287.0,2,6 June 1980,tt0081696,Urban Cowboy,132,"Drama,Romance,Western",1288667.0,8361853.0,60,26,2003-03-02,107388.91666666669,54.28416666666667,0.2361166666666667,96.25,1160.0,1980-01-01,2,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
217,26733,26733,Waitress,108.0,"['Keri Russell', 'Nathan Fillion', 'Jeremy Sisto']",['Adrienne Shelly'],"Sleepy Valley Ranch, Agua Dulce, California, USA",Waitress,0.0,"['Drama', 'Romance', 'Western']",1500000.0,19074800.0,22240529.0,3,25 May 2007,tt0473308,Waitress,108,"Comedy,Drama,Romance",168426420.25999987,202146361.0,1544,33,2016-03-27,850638.4861616155,113.02984848484854,0.8943646464646468,275.95454545454544,1045.0,2007-01-01,3,Drama,Romance,Western,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
218,26827,26827,War Horse,146.0,"['Jeremy Irvine', 'Emily Watson', 'David Thewlis']",['Steven Spielberg'],"Ditsworthy Warren House, Sheepstor, Devon, England, UK",War Horse,6.0,"['Comedy', 'Drama', 'Romance']",66000000.0,79884879.0,177584879.0,3,25 December 2011,tt1568911,War Horse,146,"Action,Adventure,Drama",74975253.0,98001940.0,718,33,2011-03-20,789213.1894736842,102.35821052631573,0.9052684210526316,175.0,1068.9473684210527,2011-01-01,3,Comedy,Drama,Romance,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
219,23686,23686,Welcome to the Club,88.0,"['Brian Foley', 'Jack Warden', 'Andy Jarrell']",['Walter Shenson'],Not found,Not found,0.0,"['Action', 'Adventure', 'Drama', 'History', 'War']",,60850.0,,4,September 1971,tt0067967,Welcome to the Club,88,Comedy,139596.0,0.0,12,20,1989-04-02,34899.0,20.7325,0.231275,,961.0,1971-01-01,4,Action,Adventure,Drama,History,War,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
220,79,79,West Side Story,153.0,"['Natalie Wood', 'George Chakiris', 'Richard Beymer']","['Jerome Robbins', 'Robert Wise']","Church of Saint Paul the Apostle, Columbus Avenue &amp; West 60th Street, New York City, New York, USA",West Side Story,0.0,"['contentRating: R', 'actor:', '{', '@type: Person', 'url: /name/nm0284107/', 'name: Brian Foley', '}', '{', '@type: Person', 'url: /name/nm0912001/', 'name: Jack Warden', '}', '{', '@type: Person', 'url: /name/nm0418894/', 'name: Andy Jarrell', '}', '{', '@type: Person', 'url: /name/nm0640409/', 'name: Kevin O\\\\u0027Connor', '}']",6000000.0,44055492.0,44061777.0,0,18 October 1961,tt0055614,West Side Story,153,"Crime,Drama,Musical",111313468.14,151952013.0,761,104,2009-03-01,1021224.4783486236,88.90449541284404,0.8376807339449541,310.1009174311927,1701.0,1961-01-01,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,22530,22530,Who's Afraid of Virginia Woolf?,131.0,"['Elizabeth Taylor', 'Richard Burton', 'George Segal']",['Mike Nichols'],"Cambridge, Massachusetts, USA",Edward Albee's Who's Afraid of Virginia Woolf?,0.0,"['Crime', 'Drama', 'Musical', 'Romance']",7500000.0,28000000.0,28005068.0,0,22 June 1966,tt0061184,Who's Afraid of Virginia Woolf?,131,Drama,13019282.0,29450780.0,319,25,2005-03-13,265699.63265306124,66.28734693877551,0.6281897959183674,154.03061224489798,947.6734693877553,1966-01-01,0,Crime,Drama,Musical,Romance,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
222,26558,26558,Wonderful Town,92.0,"['Anchalee Saisoontorn', 'Supphasit Kansen', 'Dul Yaambunying']",['Aditya Assarat'],"Pakua Pak, Thailand",Cudowne miasto,0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm0000072/', 'name: Elizabeth Taylor', '}', '{', '@type: Person', 'url: /name/nm0000009/', 'name: Richard Burton', '}', '{', '@type: Person', 'url: /name/nm0001719/', 'name: George Segal', '}', '{', '@type: Person', 'url: /name/nm0006800/', 'name: Sandy Dennis', '}']",,4487.0,280024.0,0,18 July 2008,tt0289629,Wonderful Town,120,Musical,29830255.0,60856677.0,497,16,2003-11-09,458927.0,65.61938461538463,0.6079446153846152,95.0,1437.0,2008-01-01,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,25900,25900,Wonderland,104.0,"['Val Kilmer', 'Lisa Kudrow', 'Kate Bosworth']",['James Cox'],"California, USA",The Wonderland Murders,0.0,"['Drama', 'Romance']",5000000.0,1060512.0,2466444.0,4,24 October 2003,tt0120529,Wonderland,\N,Documentary,4438971.0,11111216.0,33,30,2011-03-27,554871.375,52.38749999999999,0.834075,200.0,1612.0,2003-01-01,4,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
224,5143,5143,Xanadu,96.0,"['Olivia Newton-John', 'Gene Kelly', 'Michael Beck']",['Robert Greenwald'],"Pan-Pacific Auditorium - 7600 W. Beverly Boulevard, Fairfax, Los Angeles, California, USA",Xanadu,0.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",20000000.0,22762571.0,22762571.0,2,8 August 1980,tt0081777,Xanadu,96,"Fantasy,Musical,Romance",17126310.0,35130630.0,512,49,2007-05-27,241215.6338028169,70.22971830985915,0.7217295774647886,226.25,595.943661971831,1980-01-01,2,Crime,Drama,Mystery,Thriller,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
225,23893,23893,Young Frankenstein,106.0,"['Gene Wilder', 'Madeline Kahn', 'Marty Feldman']",['Mel Brooks'],"Mayfair Theatre - 214 Santa Monica Boulevard, Santa Monica, California, USA",Young Frankenstein,2.0,"['Fantasy', 'Musical', 'Romance']",2800000.0,86273333.0,86273333.0,2,15 December 1974,tt0072431,Young Frankenstein,106,Comedy,0.0,0.0,485,3,2007-10-14,0.0,0.0,0.0,272.46153846153845,900.9230769230768,1974-01-01,2,Fantasy,Musical,Romance,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
