,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,BWAY_relative_gross,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,0,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
66,66.0,Arcadia,103.97491440776619,"['Nick Mohammed', 'Matt Green', 'Thomas Nelstrop']",['Dewi Humphreys'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm2945137/', 'name: Nick Mohammed', '}', '{', '@type: Person', 'url: /name/nm1187883/', 'name: Matt Green', '}', '{', '@type: Person', 'url: /name/nm1631281/', 'name: Thomas Nelstrop', '}', '{', '@type: Person', 'url: /name/nm1789105/', 'name: Chloe Bale', '}']",15272108.694546372,34524636.44983532,61672679.40457654,0.0,2008,tt10293120,Arcadia,81,"['actor: [', '{', '@type: Person', 'url: /name/nm2945137/', 'name: Nick Mohammed', '}', '{', '@type: Person', 'url: /name/nm1187883/', 'name: Matt Green', '}', '{', '@type: Person', 'url: /name/nm1631281/', 'name: Thomas Nelstrop', '}', '{', '@type: Person', 'url: /name/nm1789105/', 'name: Chloe Bale', '}']",10700387.0,18209620.0,281.0,51.0,1995-03-05 00:00:00,45.457906976744184,0.7236906976744185,156.75,1057.3720930232555,2008-01-01 00:00:00,0.0,0.5876227510513674,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67.0,Aren't We All?,80.0,"['Gertrude Lawrence', 'Hugh Wakefield', 'Owen Nares']",['Harry Lachman'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0492775/', 'name: Gertrude Lawrence', '}', '{', '@type: Person', 'url: /name/nm0906775/', 'name: Hugh Wakefield', '}', '{', '@type: Person', 'url: /name/nm0621416/', 'name: Owen Nares', '}', '{', '@type: Person', 'url: /name/nm0313265/', 'name: Wallace Geoffrey', '}']",15403140.160699414,30375502.456380103,56085330.12188602,0.0,1 July 1932,tt0022636,Aren't We All?,80,"['actor: [', '{', '@type: Person', 'url: /name/nm0492775/', 'name: Gertrude Lawrence', '}', '{', '@type: Person', 'url: /name/nm0906775/', 'name: Hugh Wakefield', '}', '{', '@type: Person', 'url: /name/nm0621416/', 'name: Owen Nares', '}', '{', '@type: Person', 'url: /name/nm0313265/', 'name: Wallace Geoffrey', '}']",1505392.0,0.0,56.0,0.0,1985-06-09 00:00:00,31.99285714285714,0.7711142857142858,,1088.0,1932-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,68.0,Arms and the Man,135.0,"['André Morell', 'Cameron Hall', 'Patrick Macnee']",['Harold Clayton'],Not found,0.0,"['Comedy', 'Romance']",15372642.83637977,30450599.040105794,55974361.0904523,0.0,22 December 1946,tt0166489,Arms and the Man,85,"['Comedy', 'Romance']",968786.0,0.0,104.0,0.0,1985-06-09 00:00:00,19.28076923076923,0.7050076923076922,,682.0,1946-01-01 00:00:00,0.0,inf,Comedy,Romance,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69,69.0,Arsenic and Old Lace,90.0,"['Helen Hayes', 'Bob Crane', 'Lillian Gish']",['Robert Scheerer'],Arsénico por compasión,0.0,"['contentRating: Unrated', 'actor:', '{', '@type: Person', 'url: /name/nm0371040/', 'name: Helen Hayes', '}', '{', '@type: Person', 'url: /name/nm0186314/', 'name: Bob Crane', '}', '{', '@type: Person', 'url: /name/nm0001273/', 'name: Lillian Gish', '}', '{', '@type: Person', 'url: /name/nm0001304/', 'name: Fred Gwynne', '}']",15537017.156242773,30045844.44072653,56572461.75984256,0.0,2 April 1969,tt0036613,Arsenic and Old Lace,118,"['contentRating: Unrated', 'actor: [', '{', '@type: Person', 'url: /name/nm0371040/', 'name: Helen Hayes', '}', '{', '@type: Person', 'url: /name/nm0186314/', 'name: Bob Crane', '}', '{', '@type: Person', 'url: /name/nm0001273/', 'name: Lillian Gish', '}', '{', '@type: Person', 'url: /name/nm0001304/', 'name: Fred Gwynne', '}']",3860980.0,0.0,221.0,7.0,1986-06-22 00:00:00,19.009310344827586,0.6353862068965518,,1404.0,1969-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,70.0,Art,103.3977234662495,"['Sven Wollter', 'Sven-Bertil Taube', 'Johan Rabaeus']",['Tomas Ryberger'],Not found,0.0,['Not found'],15433252.32789071,37705108.966917455,67928207.69686656,0.0,3 March 1999,tt0145656,Art,\N,Not found,24287247.0,35233285.0,600.0,20.0,1998-02-15 00:00:00,45.471282051282046,0.7961551282051282,60.0,1072.0,1999-01-01 00:00:00,0.0,0.6893267828986142,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,71.0,As Is,86.0,"['Colleen Dewhurst', 'Robert Carradine', 'Jonathan Hadary']",['Michael Lindsay-Hogg'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0223157/', 'name: Colleen Dewhurst', '}', '{', '@type: Person', 'url: /name/nm0001019/', 'name: Robert Carradine', '}', '{', '@type: Person', 'url: /name/nm0352625/', 'name: Jonathan Hadary', '}', '{', '@type: Person', 'url: /name/nm0030316/', 'name: Doug Annear', '}']",15429810.669379907,30309829.14408457,56182374.79559706,0.0,27 July 1986,tt0088741,As Is,86,"['actor: [', '{', '@type: Person', 'url: /name/nm0223157/', 'name: Colleen Dewhurst', '}', '{', '@type: Person', 'url: /name/nm0001019/', 'name: Robert Carradine', '}', '{', '@type: Person', 'url: /name/nm0352625/', 'name: Jonathan Hadary', '}', '{', '@type: Person', 'url: /name/nm0030316/', 'name: Doug Annear', '}']",1974664.0,0.0,248.0,0.0,1985-06-09 00:00:00,17.836129032258068,0.6530935483870969,,684.2903225806451,1986-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72.0,As Long as We Both Shall Laugh,104.87357572089044,['Yakov Smirnoff'],['David Stern'],Not found,0.0,"['actor: {', '@type: Person', 'url: /name/nm0807025/', 'name: Yakov Smirnoff', '}', 'director: {', '@type: Person', 'url: /name/nm0007179/', 'name: David Stern', '}', 'creator: {', '@type: Person', 'url: /name/nm0807025/', 'name: Yakov Smirnoff', '}', 'datePublished: 2004-01-01', 'aggregateRating: {', '@type: AggregateRating', 'ratingCount: 6', 'bestRating: 10.0', 'worstRating: 1.0', 'ratingValue: 5.3', '}']",15336365.302441932,30539928.587646864,55842359.77289988,0.0,1 January 2004,tt0395944,As Long as We Both Shall Laugh,\N,"['actor: {', '@type: Person', 'url: /name/nm0807025/', 'name: Yakov Smirnoff', '}', 'director: {', '@type: Person', 'url: /name/nm0007179/', 'name: David Stern', '}', 'creator: {', '@type: Person', 'url: /name/nm0807025/', 'name: Yakov Smirnoff', '}', 'datePublished: 2004-01-01', 'aggregateRating: {', '@type: AggregateRating', 'ratingCount: 6', 'bestRating: 10.0', 'worstRating: 1.0', 'ratingValue: 5.3', '}']",330477.0,0.0,15.0,9.0,2003-02-23 00:00:00,24.347857142857148,0.7967642857142857,65.0,740.0,2004-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,73.0,Aspects of Love,105.93392769548977,"['Sarah Brightman', 'Albert Finney', 'Jean Louisa Kelly']",['Gale Edwards'],Not found,0.0,"['Musical', 'Romance']",16228447.0340943,28343271.03341952,59088333.59196758,0.0,31 July 2016,tt0179088,Aspects of Love,\N,"['Musical', 'Romance']",16026804.0,0.0,377.0,22.0,1990-03-25 00:00:00,43.13320000000001,0.7898140000000002,,1172.0,2016-01-01 00:00:00,0.0,inf,Musical,Romance,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
74,74.0,Assassins,104.0,Not found,['Ryan White'],Assassins,0.0,"['director: {', '@type: Person', 'url: /name/nm1713913/', 'name: Ryan White', '}', 'datePublished: 2020-10-10', 'keywords: women', 'aggregateRating: {', '@type: AggregateRating', 'ratingCount: 36', 'bestRating: 10.0', 'worstRating: 1.0', 'ratingValue: 7.3', '}', 'duration: PT1H44M']",15398577.487262698,31917019.91229663,58493886.44192474,0.0,10 October 2020,tt0112401,Assassins,132,"['director: {', '@type: Person', 'url: /name/nm1713913/', 'name: Ryan White', '}', 'datePublished: 2020-10-10', 'keywords: women', 'aggregateRating: {', '@type: AggregateRating', 'ratingCount: 36', 'bestRating: 10.0', 'worstRating: 1.0', 'ratingValue: 7.3', '}', 'duration: PT1H44M']",6024383.0,7282369.0,101.0,26.0,2004-04-04 00:00:00,56.58625000000001,0.91409375,91.25,913.25,2020-01-01 00:00:00,0.0,0.8272559382805238,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75.0,August: Osage County,121.0,"['Meryl Streep', 'Dermot Mulroney', 'Julia Roberts']",['John Wells'],August: Osage County,2.0,"['Comedy', 'Drama']",25000000.0,37738810.0,74188937.0,4.0,10 January 2014,tt1322269,August: Osage County,121,"['Comedy', 'Drama']",32835606.0,65696840.0,648.0,18.0,2007-11-04 00:00:00,68.29604651162792,0.6180930232558137,239.22093023255815,1076.0,2014-01-01 00:00:00,4.0,0.4998049525669728,Comedy,Drama,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76,76.0,Aznavour,100.0,"['Aïda Aznavour', 'Charles Aznavour', 'Philippe Bouvard']",['Damien Vercaemar'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm6258388/', 'name: Aïda Aznavour', '}', '{', '@type: Person', 'url: /name/nm0002198/', 'name: Charles Aznavour', '}', '{', '@type: Person', 'url: /name/nm0100410/', 'name: Philippe Bouvard', '}', '{', '@type: Person', 'url: /name/nm1644098/', 'name: Calogero', '}']",15321206.991865786,30998987.32846099,56455557.30547658,0.0,7 January 2014,tt3504228,Aznavour,100,"['actor: [', '{', '@type: Person', 'url: /name/nm6258388/', 'name: Aïda Aznavour', '}', '{', '@type: Person', 'url: /name/nm0002198/', 'name: Charles Aznavour', '}', '{', '@type: Person', 'url: /name/nm0100410/', 'name: Philippe Bouvard', '}', '{', '@type: Person', 'url: /name/nm1644098/', 'name: Calogero', '}']",1331285.0,2006960.0,23.0,1.0,1998-10-25 00:00:00,54.1925,0.649,75.0,1590.0,2014-01-01 00:00:00,0.0,0.6633340973412525,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77.0,Barefoot in the Park,128.0,"['Richard Thomas', 'Bess Armstrong', 'Hans Conried']",['Harvey Medlinsky'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0001796/', 'name: Richard Thomas', '}', '{', '@type: Person', 'url: /name/nm0000787/', 'name: Bess Armstrong', '}', '{', '@type: Person', 'url: /name/nm0175788/', 'name: Hans Conried', '}', '{', '@type: Person', 'url: /name/nm0057363/', 'name: Barbara Barrie', '}']",15228081.638543645,32828237.97721673,58652255.70148499,0.0,21 March 1982,tt0061385,Barefoot in the Park,106,"['actor: [', '{', '@type: Person', 'url: /name/nm0001796/', 'name: Richard Thomas', '}', '{', '@type: Person', 'url: /name/nm0000787/', 'name: Bess Armstrong', '}', '{', '@type: Person', 'url: /name/nm0175788/', 'name: Hans Conried', '}', '{', '@type: Person', 'url: /name/nm0057363/', 'name: Barbara Barrie', '}']",4501355.0,9620815.0,109.0,26.0,2006-01-29 00:00:00,54.06117647058823,0.5564941176470588,145.44117647058823,1102.0,1982-01-01 00:00:00,0.0,0.4678766819650934,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,78.0,Barrymore,83.0,"['Christopher Plummer', 'John Plumpis']",['Erik Canuel'],Not found,0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm0001626/', 'name: Christopher Plummer', '}', '{', '@type: Person', 'url: /name/nm0687668/', 'name: John Plumpis', '}']",5059711.584424968,12915605.788764246,59495.0,0.0,25 August 2012,tt2033952,Barrymore,83,"['contentRating: Not Rated', 'actor: [', '{', '@type: Person', 'url: /name/nm0001626/', 'name: Christopher Plummer', '}', '{', '@type: Person', 'url: /name/nm0687668/', 'name: John Plumpis', '}']",6566575.0,9804654.0,236.0,12.0,1997-03-16 00:00:00,37.615,0.7027911764705883,45.0,1010.0,2012-01-01 00:00:00,0.0,0.6697406150181332,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,79.0,Beauty and the Beast,129.0,"['Emma Watson', 'Dan Stevens', 'Luke Evans']",['Bill Condon'],Beauty and the Beast,2.0,"['Family', 'Fantasy', 'Musical', 'Romance']",160000000.0,504481165.0,1264064386.0,2.0,17 March 2017,tt0055781,Beauty and the Beast,77,"['Family', 'Fantasy', 'Musical', 'Romance']",429158458.0,425324962.0,5461.0,46.0,1994-03-13 00:00:00,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,2017-01-01 00:00:00,2.0,1.0090130990242705,Family,Fantasy,Musical,Romance,,,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
80,80.0,Beetlejuice,92.0,"['Alec Baldwin', 'Geena Davis', 'Michael Keaton']",['Tim Burton'],The Maitlands,0.0,"['Comedy', 'Fantasy']",15000000.0,74220408.0,74270074.0,2.0,30 March 1988,tt0094721,Beetlejuice,92,"['Comedy', 'Fantasy']",50765871.95,64088245.0,356.0,27.0,2019-03-31 00:00:00,95.63734693877548,0.9264040816326528,275.0408163265306,1490.0816326530612,1988-01-01 00:00:00,2.0,0.7921245456167508,Comedy,Fantasy,,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81,81.0,Bells Are Ringing,126.0,"['Judy Holliday', 'Dean Martin', 'Fred Clark']",['Vincente Minnelli'],Bells Are Ringing,1.0,"['Comedy', 'Musical', 'Romance']",3200000.0,20283271.81775915,21513368.747253094,0.0,July 1960,tt0053645,Bells Are Ringing,126,"['Comedy', 'Musical', 'Romance']",3527176.0,7931269.0,68.0,36.0,2001-03-18 00:00:00,50.271538461538455,0.6681461538461538,86.25,1022.0,1960-01-01 00:00:00,0.0,0.4447177368463987,Comedy,Musical,Romance,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
82,82.0,Betrayal,105.0,"['David Jones David', 'Theresa Edem', 'Wale Ojo']",['Darasen Richards'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm8497255/', 'name: David Jones David', '}', '{', '@type: Person', 'url: /name/nm8631155/', 'name: Theresa Edem', '}', '{', '@type: Person', 'url: /name/nm0645358/', 'name: Wale Ojo', '}']",15813876.133506024,37312556.88696834,70176384.12518679,0.0,16 December 2016,tt0019687,Betrayal,80,"['actor: [', '{', '@type: Person', 'url: /name/nm8497255/', 'name: David Jones David', '}', '{', '@type: Person', 'url: /name/nm8631155/', 'name: Theresa Edem', '}', '{', '@type: Person', 'url: /name/nm0645358/', 'name: Wale Ojo', '}']",32621467.499999996,37825397.0,281.0,79.0,2000-10-22 00:00:00,98.43510638297876,0.8962957446808516,237.82978723404256,940.2978723404256,2016-01-01 00:00:00,0.0,0.8624223428507569,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,83.0,Big,104.0,"['Tom Hanks', 'Elizabeth Perkins', 'Robert Loggia']",['Penny Marshall'],Big,2.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",18000000.0,115227281.0,151927281.0,2.0,3 June 1988,tt0094737,Big,104,"['Comedy', 'Drama', 'Fantasy', 'Romance']",9736877.0,0.0,193.0,22.0,1996-04-14 00:00:00,42.200740740740734,0.7384407407407407,70.0,1449.0,1988-01-01 00:00:00,2.0,inf,Comedy,Drama,Fantasy,Romance,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
84,84.0,Big Deal,105.0046194161187,"['Vanessa Bayer', 'Molly Shannon', 'Tami Sagher']",['Michael Showalter'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm3364779/', 'name: Vanessa Bayer', '}', '{', '@type: Person', 'url: /name/nm0788340/', 'name: Molly Shannon', '}', '{', '@type: Person', 'url: /name/nm1127337/', 'name: Tami Sagher', '}']",15446613.30439008,30268454.464004327,56243513.74257638,0.0,Not found,tt0088801,Big Deal,85,"['actor: [', '{', '@type: Person', 'url: /name/nm3364779/', 'name: Vanessa Bayer', '}', '{', '@type: Person', 'url: /name/nm0788340/', 'name: Molly Shannon', '}', '{', '@type: Person', 'url: /name/nm1127337/', 'name: Tami Sagher', '}']",2270309.0,0.0,69.0,8.0,1986-04-06 00:00:00,34.239000000000004,0.4946299999999999,,1741.0,1984-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85.0,Big Fish,125.0,"['Ewan McGregor', 'Albert Finney', 'Billy Crudup']",['Tim Burton'],Big Fish,1.0,"['Adventure', 'Drama', 'Fantasy', 'Romance']",70000000.0,66809693.0,123218424.0,3.0,9 January 2004,tt0319061,Big Fish,125,"['Adventure', 'Drama', 'Fantasy', 'Romance']",10858194.0,22314446.0,98.0,34.0,2013-09-08 00:00:00,73.51529411764706,0.8021176470588235,200.0,1398.0588235294117,2004-01-01 00:00:00,3.0,0.4865993088065014,Adventure,Drama,Fantasy,Romance,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
86,86.0,Big River,104.0,"['Kavi Raz', 'Joe Odagiri', 'Chloe Snyder']",['Atsushi Funahashi'],A nagy folyó,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0713576/', 'name: Kavi Raz', '}', '{', '@type: Person', 'url: /name/nm0643885/', 'name: Joe Odagiri', '}', '{', '@type: Person', 'url: /name/nm1801489/', 'name: Chloe Snyder', '}', '{', '@type: Person', 'url: /name/nm1798971/', 'name: Tracy Ahumada', '}']",800000.0,7195223.772294057,36357.0,0.0,20 January 2006,tt0428265,Big River,104,"['actor: [', '{', '@type: Person', 'url: /name/nm0713576/', 'name: Kavi Raz', '}', '{', '@type: Person', 'url: /name/nm0643885/', 'name: Joe Odagiri', '}', '{', '@type: Person', 'url: /name/nm1801489/', 'name: Chloe Snyder', '}', '{', '@type: Person', 'url: /name/nm1798971/', 'name: Tracy Ahumada', '}']",28720794.0,5040345.0,1027.0,28.0,1985-06-09 00:00:00,34.070227272727266,0.8080090909090909,91.25,991.6363636363636,2006-01-01 00:00:00,0.0,5.698180184094541,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,87.0,0,0.0,0,0,0,0.0,['0'],0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,88.0,Biloxi Blues,106.0,"['Matthew Broderick', 'Christopher Walken', 'Matt Mulhern']",['Mike Nichols'],Neil Simon's Biloxi Blues,0.0,"['Comedy', 'Drama']",20000000.0,43184798.0,51684798.0,3.0,25 March 1988,tt0094746,Biloxi Blues,106,"['Comedy', 'Drama']",10760653.0,0.0,448.0,0.0,1985-06-09 00:00:00,25.666607142857142,0.6859714285714282,,1336.0,1988-01-01 00:00:00,3.0,inf,Comedy,Drama,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89,89.0,Black and Blue,107.12114574933996,['Ronnie Shark'],Not found,Not found,0.0,"['contentRating: X', 'actor: {', '@type: Person', 'url: /name/nm0365496/', 'name: Ronnie Shark', '}', 'datePublished: 1974-01-16', 'keywords: sadomasochismsexhardcorehomosexual']",17227262.1093695,25883793.83247347,62722672.76672924,0.0,16 January 1974,tt0211268,Black and Blue,\N,"['contentRating: X', 'actor: {', '@type: Person', 'url: /name/nm0365496/', 'name: Ronnie Shark', '}', 'datePublished: 1974-01-16', 'keywords: sadomasochismsexhardcorehomosexual']",33601122.0,0.0,829.0,32.0,1989-01-01 00:00:00,36.84759259259258,0.6822638888888891,,1586.0185185185185,1974-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90.0,Blackbird,103.0,"['Connor Jessup', 'Alexia Fast', 'Michael Buie']",['Jason Buxton'],Blackbird,0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm2862041/', 'name: Connor Jessup', '}', '{', '@type: Person', 'url: /name/nm2145177/', 'name: Alexia Fast', '}', '{', '@type: Person', 'url: /name/nm0119633/', 'name: Michael Buie', '}', '{', '@type: Person', 'url: /name/nm4495030/', 'name: Alex Ozerov', '}']",15184608.26264951,34305850.091894,60666110.6843276,0.0,12 June 2013,tt0972546,Blackbird,104,"['contentRating: Not Rated', 'actor: [', '{', '@type: Person', 'url: /name/nm2862041/', 'name: Connor Jessup', '}', '{', '@type: Person', 'url: /name/nm2145177/', 'name: Alexia Fast', '}', '{', '@type: Person', 'url: /name/nm0119633/', 'name: Michael Buie', '}', '{', '@type: Person', 'url: /name/nm4495030/', 'name: Alex Ozerov', '}']",7855670.52,16143108.0,108.0,37.0,2016-02-07 00:00:00,73.9605263157895,0.7352052631578949,248.0,1014.9473684210526,2013-01-01 00:00:00,0.0,0.4866268948953324,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91.0,Blast!,115.0,"['Rachel Jane Anderson', 'Nicholas Elias Angelis', 'Kimberly Beth Baron']",['Stanley Dorfman'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm1492004/', 'name: Rachel Jane Anderson', '}', '{', '@type: Person', 'url: /name/nm1492008/', 'name: Nicholas Elias Angelis', '}', '{', '@type: Person', 'url: /name/nm1492088/', 'name: Kimberly Beth Baron', '}', '{', '@type: Person', 'url: /name/nm1492257/', 'name: Jason Talmadge Buckingham', '}']",15006954.233181406,35887640.66832545,61833208.92402659,0.0,Not found,tt0387074,Blast!,115,"['actor: [', '{', '@type: Person', 'url: /name/nm1492004/', 'name: Rachel Jane Anderson', '}', '{', '@type: Person', 'url: /name/nm1492008/', 'name: Nicholas Elias Angelis', '}', '{', '@type: Person', 'url: /name/nm1492088/', 'name: Kimberly Beth Baron', '}', '{', '@type: Person', 'url: /name/nm1492257/', 'name: Jason Talmadge Buckingham', '}']",8169127.0,21588821.0,180.0,13.0,2001-04-08 00:00:00,39.84,0.6204839999999998,80.45,1678.0,1984-01-01 00:00:00,0.0,0.37839616160604606,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,92.0,Blithe Spirit,105.0,"['Betty Ann Davies', 'Frank Lawton', 'Beryl Measor']","[""George More O'Ferrall""]",Not found,0.0,"['Comedy', 'Fantasy']",15336900.115219524,35367162.06115901,63496487.91779073,0.0,16 November 1948,tt0038363,Blithe Spirit,96,"['Comedy', 'Fantasy']",14852123.0,22978300.0,249.0,44.0,1987-03-15 00:00:00,52.659189189189185,0.6619243243243244,300.0,1430.1351351351352,1948-01-01 00:00:00,0.0,0.6463542994912591,Comedy,Fantasy,,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,93.0,Blood Brothers,106.25319041609059,Not found,['Blessing Connor'],Not found,0.0,"['director: {', '@type: Person', 'url: /name/nm10809411/', 'name: Blessing Connor', '}', 'creator:', '{', '@type: Person', 'url: /name/nm10809411/', 'name: Blessing Connor', '}', '{', '@type: Organization', 'url: /company/co0753219/', '}']",16497045.0538728,27681876.62496763,60065667.965175204,0.0,3 January 2017,tt0106430,Silent Witness: What a Child Saw,80,"['director: {', '@type: Person', 'url: /name/nm10809411/', 'name: Blessing Connor', '}', 'creator: [', '{', '@type: Person', 'url: /name/nm10809411/', 'name: Blessing Connor', '}', '{', '@type: Organization', 'url: /company/co0753219/', '}']",20752831.0,0.0,840.0,13.0,1993-04-18 00:00:00,37.129345794392535,0.6565299065420561,,992.0,2017-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,94.0,Boeing-Boeing,45.0,"['David Tomlinson', 'Patrick Cargill', 'Andree Melly']",['Jack Minster'],Not found,0.0,"['Comedy', 'Drama']",15212374.002608087,36103172.11942168,63723849.32803609,0.0,28 February 1962,tt6161352,Boeing-Boeing,45,"['Comedy', 'Drama']",13951563.0,25021640.0,279.0,17.0,2008-04-20 00:00:00,61.015263157894715,0.7118447368421055,250.35526315789474,1079.3157894736842,1962-01-01 00:00:00,0.0,0.5575798788568616,Comedy,Drama,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95,95.0,Bombay Dreams,102.54749034661164,"['Raza Jaffrey', 'Preeya Kalidas', 'Ayesha Dharker']",['Steven Pimlott'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm1203005/', 'name: Raza Jaffrey', '}', '{', '@type: Person', 'url: /name/nm0435755/', 'name: Preeya Kalidas', '}', '{', '@type: Person', 'url: /name/nm0223499/', 'name: Ayesha Dharker', '}', '{', '@type: Person', 'url: /name/nm0846681/', 'name: Dalip Tahil', '}']",15031693.79916155,40429326.85452682,69217336.00265415,0.0,19 June 2002,tt0404827,Bombay Dreams,91,"['actor: [', '{', '@type: Person', 'url: /name/nm1203005/', 'name: Raza Jaffrey', '}', '{', '@type: Person', 'url: /name/nm0435755/', 'name: Preeya Kalidas', '}', '{', '@type: Person', 'url: /name/nm0223499/', 'name: Ayesha Dharker', '}', '{', '@type: Person', 'url: /name/nm0846681/', 'name: Dalip Tahil', '}']",22437579.0,43491882.0,284.0,30.0,2004-04-04 00:00:00,60.84325000000001,0.6646400000000001,191.25,1761.0,2002-01-01 00:00:00,0.0,0.5159026919092625,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,96.0,Bonnie & Clyde,104.71982053694413,,,,0.060854559510279176,['nan'],15217736.312608007,32507021.640994485,58065184.94332723,0.0,,tt2374851,Bonnie & Clyde,69,,3277347.0,7970970.0,36.0,33.0,2011-11-06 00:00:00,58.53555555555555,0.7829444444444444,225.0,1043.0,1984-01-01 00:00:00,0.0,0.41116037320426496,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
